"label","last_mesure","sang_ok"
"9298713","24/03/2025","oui"
"9298714","08/05/2025","oui"
"9298715","20/06/2025","oui"
"9298716","05/06/2024","non"
"9298717","31/05/2023","non"
"9298724","14/06/2023","oui"
"9298725","14/06/2023","non"
"9298726","02/05/2025","oui"
"9298727","15/06/2023","oui"
"9298728","16/06/2023","oui"
"9298729","16/06/2023","non"
"9298730","23/06/2023","oui"
"9298731","13/05/2024","non"
"9298732","28/03/2024","oui"
"9298738","06/06/2024","oui"
"9298739","29/04/2025","oui"
"9298740","27/04/2024","oui"
"9298741","02/05/2024","oui"
"9298742","02/05/2024","oui"
"9298743","03/05/2024","oui"
"9298744","02/05/2025","oui"
"9298745","04/05/2024","oui"
"9298746","13/06/2024","oui"
"9298747","05/05/2024","oui"
"9298749","06/05/2024","non"
"9298750","08/05/2025","non"
"9298751","07/05/2024","non"
"9298758","12/03/2025","oui"
"9298759","07/05/2024","oui"
"9298760","07/05/2025","oui"
"9298761","08/05/2024","oui"
"9298762","08/05/2024","oui"
"9298763","02/05/2025","oui"
"9298764","30/04/2025","oui"
"9298765","17/05/2025","oui"
"9298766","10/05/2024","oui"
"9298767","10/05/2024","oui"
"9298768","10/05/2024","non"
"9298769","10/05/2024","non"
"9298770","10/05/2024","non"
"9298771","04/05/2025","oui"
"9298772","10/05/2024","oui"
"9298774","10/05/2024","oui"
"9298775","11/05/2024","oui"
"9298776","19/05/2025","oui"
"9298781","14/05/2024","oui"
"9298782","14/05/2024","oui"
"9298783","17/05/2024","non"
"9298784","30/04/2025","non"
"9298785","19/05/2024","oui"
"9298786","19/05/2024","oui"
"9298787","19/05/2024","non"
"9298788","19/05/2024","non"
"9298789","22/05/2024","oui"
"9298793","30/05/2024","oui"
"9298794","30/05/2024","non"
"9298795","31/05/2024","oui"
"9298796","31/05/2024","oui"
"9298797","10/05/2025","oui"
"9298798","03/06/2024","oui"
"9298799","22/04/2024","oui"
"9298800","31/05/2024","oui"
"9298806","08/05/2025","oui"
"9298810","14/05/2025","oui"
"9298849","12/05/2025","oui"
"9485028","15/05/2025","non"
"9485101","12/06/2024","oui"
"9485102","28/04/2025","oui"
"9485103","13/06/2024","oui"
"9485104","14/06/2024","oui"
"9485105","19/06/2024","oui"
"9485106","19/06/2024","oui"
"9485107","07/05/2025","oui"
"9485108","07/05/2025","oui"
"9485201","14/05/2025","oui"
"9485202","14/05/2025","oui"
"9485203","13/05/2024","non"
"9485204","13/05/2024","oui"
"9485216","10/05/2025","non"
"9485231","23/05/2025","oui"
"9485235","19/05/2025","non"
"9485401","06/05/2025","oui"
"9485402","07/06/2024","oui"
"9485403","07/06/2024","oui"
"9485404","07/06/2024","oui"
"9485405","07/06/2024","oui"
"9485406","30/04/2025","non"
"9485407","09/06/2024","non"
"9485408","09/06/2024","oui"
"9485409","19/06/2024","oui"
"9485410","19/06/2024","non"
"9485411","21/06/2024","oui"
"9485412","21/06/2024","oui"
"9485413","24/06/2024","oui"
"9485415","23/05/2025","non"
"9485417","23/06/2025","oui"
"9485418","22/01/2025","oui"
"9485419","22/01/2025","oui"
"9485420","17/01/2025","oui"
"9485421","22/01/2025","oui"
"9485422","22/01/2025","oui"
"9485423","07/02/2025","oui"
"9485424","03/02/2025","oui"
"9485425","25/04/2025","non"
"9485426","28/04/2025","oui"
"9485427","11/06/2025","oui"
"9485428","30/04/2025","oui"
"9485429","02/05/2025","oui"
"9485430","02/05/2025","non"
"9485431","02/05/2025","non"
"9485441","04/05/2025","non"
"9485442","04/05/2025","non"
"9485453","07/05/2025","oui"
"9485454","07/05/2025","non"
"9485455","07/05/2025","non"
"9485456","07/05/2025","oui"
"9485457","07/05/2025","oui"
"9485458","08/05/2025","oui"
"9485465","28/04/2025","oui"
"9485468","09/05/2025","oui"
"9485469","09/05/2025","oui"
"9485470","10/05/2025","oui"
"9485471","10/05/2025","oui"
"9485472","20/06/2025","non"
"9485473","12/05/2025","oui"
"9485474","12/05/2025","non"
"9485475","12/05/2025","non"
"9485476","12/05/2025","oui"
"9485477","14/05/2025","oui"
"9485478","20/06/2025","non"
"9485479","14/05/2025","oui"
"9485480","14/05/2025","oui"
"9485481","14/05/2025","oui"
"9485482","15/05/2025","oui"
"9485483","15/05/2025","oui"
"9485484","16/05/2025","oui"
"9485485","16/05/2025","oui"
"9485486","17/05/2025","oui"
"9485487","17/05/2025","oui"
"9485488","19/05/2025","oui"
"9485489","22/05/2025","oui"
"9485490","23/05/2025","oui"
"9485491","04/06/2025","oui"
"9485492","04/06/2025","non"
"9485493","10/06/2025","oui"
"9485494","10/06/2025","oui"
"9486008","07/08/2024","oui"
"9486009","07/08/2024","oui"
"9486010","12/08/2024","oui"
"9486011","12/08/2024","oui"
"9486012","02/05/2025","oui"
"9486013","02/08/2024","oui"
"9486014","02/05/2025","oui"
"9486022","16/08/2024","oui"
"9486023","16/08/2024","oui"
"9486024","09/08/2024","oui"
"9486025","17/01/2025","oui"
"9486026","09/05/2025","oui"
"9486027","16/08/2024","oui"
"9486039","18/06/2025","oui"
"9486058","20/01/2025","oui"
"9486096","13/01/2025","oui"
"9486097","13/01/2025","oui"
"9486098","20/01/2025","oui"
"9486099","13/01/2025","oui"
"9486101","05/05/2025","oui"
"9486110","06/05/2025","non"
"9486113","21/05/2025","oui"
"9486115","06/05/2025","oui"
"9486116","28/06/2024","oui"
"9486117","16/05/2025","oui"
"9486118","05/05/2024","non"
"9486119","11/05/2025","oui"
"9486120","06/05/2025","oui"
"9486121","06/05/2025","oui"
"9486122","10/05/2024","non"
"9486123","10/05/2024","non"
"9486124","10/05/2024","non"
"9486125","13/05/2025","oui"
"9486126","10/05/2024","oui"
"9486127","10/05/2024","oui"
"9486128","11/05/2024","oui"
"9486129","11/05/2024","oui"
"9486130","11/05/2024","oui"
"9486131","03/07/2025","oui"
"9486132","03/07/2025","oui"
"9486133","15/05/2024","non"
"9486134","23/05/2025","oui"
"9486141","19/05/2024","oui"
"9486146","13/05/2025","oui"
"9486201","13/01/2025","oui"
"9486202","13/01/2025","oui"
"9486203","20/01/2025","oui"
"9486218","01/02/2025","oui"
"9486219","01/02/2025","oui"
"9486220","12/03/2025","oui"
"9486221","16/06/2025","oui"
"9486222","03/02/2025","oui"
"9486223","30/06/2025","oui"
"9486224","03/02/2025","non"
"9486227","07/02/2025","oui"
"9486228","07/02/2025","oui"
"9486267","10/03/2025","oui"
"9486268","10/03/2025","oui"
"9486269","10/03/2025","oui"
"9486270","10/03/2025","oui"
"9486271","02/05/2025","oui"
"9486272","12/03/2025","oui"
"9486273","12/03/2025","oui"
"9486274","12/03/2025","oui"
"9486275","12/03/2025","oui"
"9486309","24/03/2025","oui"
"9486310","24/03/2025","oui"
"9486312","28/04/2025","oui"
"9486313","30/04/2025","oui"
"9486350","01/05/2025","oui"
"9486351","02/05/2025","oui"
"9486352","05/05/2025","oui"
"9486353","05/05/2025","oui"
"9486354","12/05/2025","oui"
"9486355","12/05/2025","oui"
"9486356","14/05/2025","oui"
"9486366","19/05/2025","oui"
"9486367","19/05/2025","oui"
"9486368","21/05/2025","oui"
"9486369","21/05/2025","oui"
"9486370","23/05/2025","oui"
"9486371","23/05/2025","oui"
"9486401","02/05/2025","non"
"9486402","08/05/2025","non"
"9486403","12/05/2025","non"
"9486404","08/05/2025","non"
"9486405","11/05/2025","non"
"9486406","09/05/2025","oui"
"9486407","09/05/2025","oui"
"9486408","10/05/2025","non"
"9486409","10/05/2025","non"
"9486426","15/05/2025","non"
"9486427","16/05/2025","non"
"9486428","14/05/2025","non"
"9486429","04/07/2025","oui"
"9486430","14/05/2025","non"
"9486431","19/05/2025","non"
"9486432","30/06/2025","non"
"9486433","16/05/2025","non"
"9486434","16/05/2025","oui"
"9486435","20/05/2025","non"
"9486438","20/05/2025","non"
"9486439","23/05/2025","non"
"9486449","26/05/2025","non"
"9486473","13/06/2025","non"
"9486474","13/06/2025","oui"
"9486476","04/07/2025","oui"
"9488805","16/06/2025","oui"
"9488851","13/01/2025","oui"
"9488873","20/01/2025","oui"
"9488913","13/01/2025","oui"
"9488952","13/01/2025","oui"
"9622240","16/05/2024","non"
"9733501","20/05/2022","oui"
"9733502","28/06/2024","oui"
"9733503","20/05/2022","oui"
"9733504","05/07/2022","non"
"9733505","20/05/2022","oui"
"9733506","20/05/2022","oui"
"9733507","20/05/2022","oui"
"9733508","20/05/2022","oui"
"9733509","05/05/2023","oui"
"9733517","25/05/2022","oui"
"9733518","07/07/2023","oui"
"9733519","25/05/2022","oui"
"9733520","05/07/2022","oui"
"9733521","02/06/2023","non"
"9733522","13/05/2024","non"
"9733535","08/06/2022","oui"
"9733536","08/06/2022","oui"
"9733537","08/05/2024","oui"
"9733538","16/05/2022","non"
"9733539","16/06/2022","non"
"9733570","11/05/2023","oui"
"9733583","08/05/2023","oui"
"9733584","08/05/2023","oui"
"9733585","09/05/2023","oui"
"9733586","10/05/2023","oui"
"9733587","11/05/2023","oui"
"9733588","02/05/2024","oui"
"9733589","12/05/2023","oui"
"9733590","10/05/2025","oui"
"9733591","15/05/2025","oui"
"9733592","18/05/2023","oui"
"9733593","18/05/2023","oui"
"9733594","29/02/2024","oui"
"9733595","29/05/2023","oui"
"9733596","06/05/2025","oui"
"9733597","27/05/2024","non"
"9733601","27/06/2023","oui"
"9733602","13/05/2022","oui"
"9733603","16/05/2022","oui"
"9733604","18/05/2022","oui"
"9733605","15/05/2023","oui"
"9733606","20/05/2022","oui"
"9733607","20/05/2022","oui"
"9733666","05/06/2024","oui"
"9733667","05/05/2023","non"
"9733674","08/05/2025","oui"
"9733675","12/05/2023","oui"
"9733676","15/05/2023","oui"
"9733677","17/05/2023","oui"
"9733678","17/05/2023","oui"
"9733679","17/05/2023","oui"
"9733680","05/05/2024","non"
"9733681","18/05/2025","oui"
"9733682","12/06/2024","oui"
"9733683","26/05/2023","oui"
"9733684","13/05/2024","oui"
"9733685","26/05/2023","oui"
"9733695","27/06/2023","oui"
"9733696","13/06/2022","oui"
"9733697","03/05/2024","oui"
"9733698","02/06/2023","oui"
"9733699","10/06/2022","non"
"9733700","03/05/2024","non"
"9733702","13/05/2022","oui"
"9733710","16/05/2022","oui"
"9733711","19/05/2022","oui"
"9733712","19/05/2022","oui"
"9733713","19/05/2022","oui"
"9733714","20/05/2022","oui"
"9733715","23/05/2022","oui"
"9733716","23/05/2022","oui"
"9733717","09/05/2025","oui"
"9733718","23/05/2022","oui"
"9733719","26/05/2023","oui"
"9733720","14/06/2024","oui"
"9733721","17/06/2022","oui"
"9733722","25/04/2025","oui"
"9733723","28/04/2023","oui"
"9733724","28/04/2023","oui"
"9733725","02/05/2023","oui"
"9733726","09/05/2023","oui"
"9733727","12/05/2023","non"
"9733728","09/05/2024","oui"
"9733729","12/05/2023","oui"
"9733730","17/05/2023","oui"
"9733731","18/05/2023","oui"
"9733732","15/05/2024","oui"
"9733733","17/05/2024","oui"
"9733734","18/05/2023","oui"
"9733735","18/05/2023","oui"
"9733736","19/05/2023","oui"
"9733737","19/05/2023","oui"
"9733738","19/05/2023","oui"
"9733798","10/06/2024","oui"
"9733799","19/05/2022","oui"
"9733800","19/05/2022","oui"
"9733804","03/06/2024","oui"
"9733811","14/05/2025","oui"
"9733820","06/05/2024","oui"
"9733824","13/05/2025","oui"
"9733829","08/05/2024","oui"
"9733887","16/06/2025","oui"
"9733891","11/01/2025","non"
"9733897","13/01/2025","non"
"9733902","02/06/2023","oui"
"9733906","10/05/2023","non"
"9733950","08/05/2024","oui"
"9733959","21/05/2025","oui"
"9733962","22/05/2023","oui"
"9733976","08/05/2025","oui"
"9733998","14/05/2025","oui"
"9974129","17/05/2023","oui"
"9974131","13/05/2025","non"
"9974142","09/05/2025","oui"
"9974151","09/05/2025","non"
"9974165","14/05/2023","oui"
"9974183","08/05/2023","non"
"9974191","17/05/2023","oui"
"9974202","07/06/2024","oui"
"9974212","12/05/2025","oui"
"9974217","19/05/2024","oui"
"9974233","12/05/2023","oui"
"9974234","11/05/2023","non"
"9974246","23/05/2025","oui"
"9974248","09/05/2025","oui"
"9974255","10/06/2024","oui"
"9974274","08/05/2025","oui"
"9974290","13/05/2024","oui"
"9974401","18/05/2022","non"
"9974411","07/07/2023","oui"
"9974439","22/05/2022","non"
"9974440","23/05/2022","non"
"9974465","12/05/2023","oui"
"9974485","02/06/2022","oui"
"9974490","05/05/2023","non"
"9974491","11/05/2023","non"
"9974493","12/05/2023","oui"
"9974494","10/05/2025","oui"
"9974509","14/05/2025","oui"
"9974521","15/05/2024","oui"
"9974536","13/05/2025","oui"
"9974552","05/05/2024","oui"
"9974596","08/05/2025","oui"
"V019002","09/05/2025","oui"
"V019058","10/05/2025","oui"
"V019079","13/05/2024","oui"
"V019091","13/01/2025","oui"
"V019134","17/05/2023","oui"
"V019189","19/05/2024","non"
"V019219","15/05/2025","oui"
"V019404","15/05/2023","non"
"V019496","05/05/2024","oui"
"V019512","03/07/2025","oui"
"V019534","30/06/2023","oui"
"V019618","07/07/2023","oui"
"V019619","23/05/2025","oui"
"V019647","24/06/2024","oui"
"V019678","19/05/2025","oui"
"V019719","26/05/2023","oui"
"V019729","19/05/2023","oui"
"V019739","29/05/2023","oui"
"V019740","23/06/2025","oui"
"V019750","22/05/2023","oui"
"V019769","15/05/2023","non"
"V019776","14/06/2024","oui"
"V019781","22/05/2023","oui"
"V019809","06/05/2025","oui"
"V019821","10/05/2024","oui"
"V019823","19/05/2024","oui"
"V019892","12/03/2025","oui"
"V019905","18/05/2022","oui"
"V019912","11/05/2024","oui"
"V019922","24/06/2024","oui"
"V019966","24/05/2023","oui"
"V019981","15/05/2023","oui"
"V021034","19/06/2024","oui"
"V021047","03/06/2024","oui"
"V021070","01/07/2024","oui"
"V021073","17/05/2024","oui"
"V021083","04/04/2024","oui"
"V021100","05/05/2024","oui"
"V021129","04/05/2025","oui"
"V021185","10/05/2023","non"
"V021223","20/05/2022","oui"
"V021238","05/05/2022","oui"
"V021305","18/05/2022","non"
"V021378","18/05/2022","oui"
"V021394","11/07/2024","oui"
"V021397","30/06/2025","oui"
"V021401","17/06/2022","oui"
"V021408","16/05/2022","oui"
"V021419","19/05/2023","oui"
"V021489","30/06/2023","oui"
"V021541","17/05/2023","oui"
"V021562","26/04/2024","non"
"V021565","17/05/2023","oui"
"V021609","14/05/2022","oui"
"V021614","23/05/2022","oui"
"V021675","14/05/2022","oui"
"V021802","16/05/2022","oui"
"V021808","06/05/2022","oui"
"V021844","04/05/2023","oui"
"V021853","07/06/2024","oui"
"V021854","02/05/2025","non"
"V021917","01/05/2025","oui"
"V021930","16/05/2025","oui"
"V021934","05/06/2024","oui"
"V021946","12/05/2025","non"
"V021948","05/05/2025","oui"
"V021952","18/05/2025","oui"
"V021963","12/05/2025","non"
"V034011","11/05/2024","oui"
"V034016","14/05/2025","oui"
"V034028","14/05/2025","non"
"V034080","17/05/2024","oui"
"V034116","10/06/2024","oui"
"V034119","29/04/2025","oui"
"V034124","08/05/2025","oui"
"V034178","30/04/2025","oui"
"V034266","17/05/2025","oui"
"V034275","10/05/2025","oui"
"V034341","13/06/2025","non"
"V034505","06/06/2024","oui"
"V034518","23/05/2025","non"
"V034527","14/05/2025","oui"
"V034609","21/05/2025","non"
"V034723","18/05/2025","oui"
"V034726","31/05/2025","oui"
"V034744","13/03/2024","oui"
"V034781","27/04/2024","oui"
"V034804","16/06/2025","oui"
"V034925","09/06/2025","oui"
"V034941","05/05/2025","oui"
"V034958","13/05/2025","oui"
"V040632","19/05/2025","oui"
"V040723","14/05/2025","oui"
"V040920","26/06/2025","oui"
"V040921","14/05/2025","oui"
"V040937","14/05/2025","oui"
"V040938","06/05/2025","oui"
"V040943","30/06/2025","oui"
"V040973","13/06/2025","oui"
"V040998","19/05/2025","non"
"V041212","08/05/2025","oui"
"V041355","06/05/2025","oui"
"V041569","28/04/2025","oui"
"V041573","09/05/2025","oui"
"V041577","09/06/2025","oui"
