"label","last_mesure","sang_ok"
"9283890","02/06/2023","non"
"9283891","02/06/2023","non"
"9283892","02/06/2023","non"
"9283893","02/06/2023","non"
"9283894","02/06/2023","oui"
"9283895","02/06/2023","oui"
"9283896","03/06/2023","non"
"9283897","03/06/2023","non"
"9283898","04/06/2023","non"
"9283899","10/06/2023","oui"
"9283900","05/06/2023","oui"
"9283901","07/05/2024","oui"
"9283902","20/05/2023","non"
"9283903","20/05/2023","non"
"9283904","20/05/2023","non"
"9283905","20/05/2023","non"
"9283906","20/05/2023","oui"
"9283907","20/05/2023","non"
"9283908","20/05/2023","non"
"9283909","20/05/2023","non"
"9283910","20/05/2023","non"
"9283911","20/05/2023","non"
"9283912","20/05/2023","non"
"9283913","20/05/2023","non"
"9283914","20/05/2023","non"
"9283915","20/05/2023","non"
"9283916","20/05/2023","non"
"9283917","20/05/2023","non"
"9283918","23/05/2023","non"
"9283919","23/05/2023","non"
"9283920","23/05/2023","non"
"9283921","23/05/2023","non"
"9283922","23/05/2023","non"
"9283923","23/05/2023","non"
"9283924","23/05/2023","non"
"9283925","23/05/2023","non"
"9283926","23/05/2023","non"
"9283927","23/05/2023","non"
"9283928","23/05/2023","non"
"9283929","27/05/2023","non"
"9283930","27/05/2023","non"
"9283931","27/05/2023","non"
"9283932","27/05/2023","non"
"9283933","27/05/2023","non"
"9283934","27/05/2023","non"
"9283935","27/05/2023","non"
"9283936","27/05/2023","non"
"9283937","02/06/2023","non"
"9283938","02/06/2023","non"
"9283939","02/06/2023","non"
"9283940","02/06/2023","non"
"9283941","02/06/2023","non"
"9283942","02/06/2023","non"
"9283943","01/06/2023","non"
"9283944","01/06/2023","oui"
"9283945","01/06/2023","non"
"9283946","01/06/2023","non"
"9283947","01/06/2023","oui"
"9283948","01/06/2023","non"
"9283949","01/06/2023","oui"
"9283950","03/06/2023","non"
"9283951","03/06/2023","oui"
"9283952","03/06/2023","non"
"9283953","03/06/2023","non"
"9283954","03/06/2023","non"
"9283955","03/06/2023","oui"
"9283956","03/06/2023","non"
"9283963","05/06/2023","non"
"9283964","05/06/2023","non"
"9283965","05/06/2023","non"
"9283966","05/06/2023","non"
"9283967","05/06/2023","non"
"9283968","05/06/2023","non"
"9283969","05/06/2023","non"
"9283970","05/06/2023","non"
"9283971","05/06/2023","non"
"9283972","05/06/2023","non"
"9283973","06/06/2023","non"
"9283974","06/06/2023","non"
"9283975","06/06/2023","non"
"9283976","06/06/2023","non"
"9283977","06/06/2023","non"
"9283978","06/06/2023","non"
"9283979","08/06/2023","non"
"9283980","08/06/2023","non"
"9283981","08/06/2023","non"
"9283982","08/06/2023","non"
"9283983","08/06/2023","non"
"9283984","08/06/2023","non"
"9283985","08/06/2023","oui"
"9283986","08/06/2023","oui"
"9283987","08/06/2023","non"
"9283988","08/06/2023","non"
"9283989","08/06/2023","non"
"9283990","08/06/2023","non"
"9283991","08/06/2023","non"
"9283992","08/06/2023","non"
"9283993","08/06/2023","non"
"9283994","08/06/2023","non"
"9283995","09/06/2023","non"
"9283996","09/06/2023","non"
"9283997","09/06/2023","non"
"9283998","09/06/2023","non"
"9283999","09/06/2023","non"
"9284000","09/06/2023","non"
"9298301","09/06/2023","non"
"9298302","10/06/2023","oui"
"9298303","10/06/2023","oui"
"9298304","10/06/2023","oui"
"9298305","10/06/2023","oui"
"9298306","10/06/2023","non"
"9298307","10/06/2023","non"
"9298308","10/06/2023","non"
"9298309","10/06/2023","non"
"9298310","10/06/2023","non"
"9298311","10/06/2023","non"
"9298312","10/06/2023","non"
"9298313","10/06/2023","non"
"9298314","10/06/2023","non"
"9298315","10/06/2023","non"
"9298316","10/06/2023","non"
"9298317","10/06/2023","non"
"9298318","10/06/2023","non"
"9298319","10/06/2023","non"
"9298320","10/06/2023","non"
"9298321","10/06/2023","non"
"9298322","10/06/2023","non"
"9298323","11/06/2023","non"
"9298324","11/06/2023","non"
"9298325","11/06/2023","non"
"9298326","11/06/2023","non"
"9298327","11/06/2023","non"
"9298328","11/06/2023","non"
"9298329","11/06/2023","non"
"9298330","11/06/2023","non"
"9298331","11/06/2023","non"
"9298332","11/06/2023","non"
"9298340","16/06/2023","non"
"9298341","16/06/2023","non"
"9298342","16/06/2023","non"
"9298343","16/06/2023","non"
"9298344","16/06/2023","non"
"9298345","16/06/2023","non"
"9298346","16/06/2023","non"
"9298347","16/06/2023","non"
"9298348","16/06/2023","non"
"9298349","18/06/2023","non"
"9298350","13/06/2023","non"
"9298351","13/06/2023","non"
"9298352","18/06/2023","non"
"9298353","18/06/2023","non"
"9298354","10/06/2024","oui"
"9298357","15/06/2023","oui"
"9298358","15/04/2025","oui"
"9298359","15/06/2023","oui"
"9298360","15/06/2023","non"
"9298361","15/06/2023","non"
"9298362","15/06/2023","non"
"9298363","20/06/2023","non"
"9298364","15/06/2023","non"
"9298365","20/06/2023","non"
"9298366","20/06/2023","non"
"9298367","15/06/2023","non"
"9298368","22/06/2023","non"
"9298369","22/06/2023","non"
"9298370","22/06/2023","non"
"9298371","22/06/2023","non"
"9298372","17/06/2023","non"
"9298373","17/06/2023","non"
"9298374","17/06/2023","non"
"9298375","17/06/2023","non"
"9298376","17/06/2023","non"
"9298377","17/06/2023","oui"
"9298378","18/06/2023","non"
"9298379","18/06/2023","non"
"9298380","18/06/2023","non"
"9298381","17/06/2023","non"
"9298382","17/06/2023","non"
"9298383","17/06/2023","non"
"9298384","17/06/2023","non"
"9298385","17/06/2023","non"
"9298386","17/06/2023","non"
"9298387","06/05/2024","oui"
"9298388","22/06/2023","non"
"9298389","22/06/2023","non"
"9298390","22/06/2023","non"
"9298391","22/06/2023","non"
"9298392","22/06/2023","non"
"9298393","22/06/2023","non"
"9298394","22/06/2023","non"
"9298395","22/06/2023","non"
"9298396","22/06/2023","non"
"9298397","22/06/2023","non"
"9298398","22/06/2023","non"
"9298399","22/06/2023","non"
"9298401","22/06/2023","non"
"9298402","14/06/2023","non"
"9298403","14/06/2023","non"
"9298404","14/06/2023","non"
"9298405","14/06/2023","non"
"9298406","14/06/2023","non"
"9298407","14/06/2023","non"
"9298408","14/06/2023","non"
"9298409","14/06/2023","non"
"9298410","14/06/2023","non"
"9298411","14/06/2023","non"
"9298412","14/06/2023","non"
"9298413","14/06/2023","non"
"9298414","14/06/2023","non"
"9298415","14/06/2023","non"
"9298416","14/06/2023","non"
"9298417","23/06/2023","non"
"9298418","23/06/2023","non"
"9298419","23/06/2023","non"
"9298420","23/06/2023","non"
"9298421","23/06/2023","non"
"9298422","23/06/2023","oui"
"9298423","29/06/2023","oui"
"9298424","30/06/2023","non"
"9298425","30/06/2023","non"
"9298501","09/06/2023","non"
"9298502","03/06/2023","non"
"9298503","03/06/2023","non"
"9298504","03/06/2023","non"
"9298505","03/06/2023","non"
"9298506","09/06/2023","non"
"9298507","03/06/2023","non"
"9298508","03/06/2023","non"
"9298509","03/06/2023","oui"
"9298510","03/06/2023","oui"
"9298511","03/06/2023","non"
"9298512","03/06/2023","non"
"9298513","03/06/2023","non"
"9298514","03/06/2023","non"
"9298515","04/06/2023","non"
"9298516","04/06/2023","non"
"9298517","04/06/2023","non"
"9298518","04/06/2023","non"
"9298519","04/06/2023","non"
"9298520","04/06/2023","non"
"9298521","04/06/2023","non"
"9298522","04/06/2023","non"
"9298523","09/06/2023","non"
"9298524","09/06/2023","non"
"9298525","09/06/2023","non"
"9298526","09/06/2023","non"
"9298527","09/06/2023","non"
"9298528","09/06/2023","non"
"9298529","09/06/2023","non"
"9298530","09/06/2023","non"
"9298531","07/06/2023","non"
"9298532","07/06/2023","non"
"9298533","07/06/2023","oui"
"9298534","07/06/2023","non"
"9298535","07/06/2023","oui"
"9298536","07/06/2023","non"
"9298537","07/06/2023","non"
"9298538","07/06/2023","non"
"9298539","07/06/2023","oui"
"9298540","03/06/2025","oui"
"9298541","10/06/2023","non"
"9298542","10/06/2023","non"
"9298543","10/06/2023","non"
"9298544","10/06/2023","non"
"9298545","10/06/2023","non"
"9298546","10/06/2023","non"
"9298547","10/06/2023","non"
"9298548","10/06/2023","non"
"9298549","06/06/2023","non"
"9298550","06/06/2023","non"
"9298551","06/06/2023","non"
"9298552","06/06/2023","non"
"9298553","28/04/2025","oui"
"9298554","10/06/2024","oui"
"9298555","07/06/2023","oui"
"9298556","07/06/2023","non"
"9298557","07/06/2023","oui"
"9298558","07/06/2023","non"
"9298559","07/06/2023","non"
"9298560","07/06/2023","non"
"9298561","07/06/2023","non"
"9298562","16/06/2024","non"
"9298563","07/06/2023","non"
"9298564","07/06/2023","non"
"9298565","07/06/2023","non"
"9298566","07/06/2023","non"
"9298594","04/06/2025","oui"
"9298595","09/06/2023","oui"
"9298596","09/06/2023","non"
"9298597","09/06/2023","non"
"9298598","09/06/2023","non"
"9298599","09/06/2023","non"
"9298600","09/06/2023","non"
"9298604","12/06/2025","oui"
"9298605","11/04/2024","oui"
"9298606","13/06/2024","oui"
"9298607","11/04/2024","oui"
"9298608","11/04/2024","oui"
"9298609","12/04/2025","oui"
"9298610","12/04/2024","oui"
"9298611","12/04/2024","oui"
"9298614","08/06/2024","oui"
"9298616","19/06/2025","oui"
"9298617","06/06/2024","oui"
"9298618","18/04/2025","oui"
"9298619","31/05/2025","oui"
"9298620","14/04/2024","oui"
"9298621","14/04/2024","oui"
"9298622","14/04/2024","non"
"9298623","15/04/2024","oui"
"9298624","15/04/2024","oui"
"9298625","30/05/2025","oui"
"9298626","10/06/2024","oui"
"9298627","15/04/2025","oui"
"9298628","05/06/2024","oui"
"9298629","11/04/2025","oui"
"9298630","18/04/2024","oui"
"9298631","04/06/2024","oui"
"9298632","28/05/2024","oui"
"9298633","16/05/2025","oui"
"9298634","20/04/2024","oui"
"9298635","11/06/2025","oui"
"9298636","04/05/2024","non"
"9298637","04/05/2024","non"
"9298638","04/05/2024","non"
"9298639","04/05/2024","non"
"9298640","27/04/2024","oui"
"9298641","29/04/2024","non"
"9298642","29/04/2024","non"
"9298643","29/04/2024","non"
"9298644","29/04/2024","oui"
"9298645","29/04/2024","non"
"9298646","29/04/2024","oui"
"9298647","29/04/2024","non"
"9298648","29/04/2024","non"
"9298649","29/04/2024","non"
"9298650","29/04/2024","non"
"9298651","22/04/2025","oui"
"9298652","01/05/2025","oui"
"9298653","30/04/2024","oui"
"9298654","30/04/2024","non"
"9298655","30/04/2024","non"
"9298656","30/04/2024","non"
"9298657","30/04/2024","non"
"9298658","30/04/2024","non"
"9298659","30/04/2024","non"
"9298660","30/04/2024","non"
"9298661","30/04/2024","non"
"9298662","30/04/2024","non"
"9298663","05/05/2024","non"
"9298664","08/05/2024","non"
"9298665","08/05/2024","non"
"9298666","08/05/2024","non"
"9298667","08/05/2024","non"
"9298668","08/05/2024","non"
"9298669","08/05/2024","non"
"9298670","02/05/2024","non"
"9298671","02/05/2024","oui"
"9298672","02/05/2024","non"
"9298673","02/05/2024","non"
"9298674","02/05/2024","non"
"9298675","02/05/2024","non"
"9298676","02/05/2024","non"
"9298677","02/05/2024","non"
"9298678","02/05/2024","non"
"9298679","15/05/2025","oui"
"9298680","10/05/2024","non"
"9298681","10/05/2024","non"
"9298682","10/05/2024","non"
"9298683","10/05/2024","non"
"9298684","10/05/2024","non"
"9298685","10/05/2024","non"
"9298686","10/05/2024","non"
"9298687","10/05/2024","non"
"9298688","10/05/2024","non"
"9298689","10/05/2024","non"
"9298690","10/05/2024","non"
"9298691","10/05/2024","non"
"9298692","10/05/2024","non"
"9298693","10/05/2024","non"
"9298694","08/06/2024","oui"
"9298695","03/05/2024","non"
"9298696","03/05/2024","non"
"9298697","03/05/2024","non"
"9298698","03/05/2024","non"
"9298699","10/05/2025","oui"
"9383322","22/03/2024","oui"
"9484001","05/05/2024","non"
"9484002","05/05/2024","non"
"9484003","05/05/2024","non"
"9484004","05/05/2024","non"
"9484005","05/05/2024","non"
"9484006","05/05/2024","non"
"9484007","05/05/2024","non"
"9484008","28/04/2024","oui"
"9484009","29/04/2024","oui"
"9484010","29/04/2024","oui"
"9484011","08/06/2024","oui"
"9484012","01/05/2024","non"
"9484013","01/05/2024","non"
"9484014","01/05/2024","non"
"9484015","01/05/2024","non"
"9484016","01/05/2024","non"
"9484017","01/05/2024","non"
"9484018","01/05/2024","non"
"9484019","01/05/2024","non"
"9484020","01/05/2024","non"
"9484021","01/05/2024","non"
"9484022","01/05/2024","non"
"9484023","01/05/2024","non"
"9484024","01/05/2024","non"
"9484025","01/05/2024","non"
"9484026","01/05/2024","non"
"9484027","01/05/2024","non"
"9484028","01/05/2024","non"
"9484029","01/05/2024","non"
"9484030","02/05/2024","non"
"9484031","02/05/2024","non"
"9484032","02/05/2024","non"
"9484033","02/05/2024","oui"
"9484034","02/05/2024","non"
"9484035","02/05/2024","non"
"9484036","02/05/2024","non"
"9484037","02/05/2024","non"
"9484038","02/05/2024","non"
"9484039","02/05/2024","non"
"9484040","02/05/2024","non"
"9484041","02/05/2024","non"
"9484042","02/05/2024","non"
"9484043","02/05/2024","non"
"9484044","02/05/2024","non"
"9484045","02/05/2024","non"
"9484046","02/05/2024","non"
"9484047","02/05/2024","non"
"9484048","02/05/2024","non"
"9484049","02/05/2024","non"
"9484050","02/05/2024","non"
"9484051","02/05/2024","non"
"9484052","02/05/2024","oui"
"9484053","02/05/2024","non"
"9484054","03/05/2024","oui"
"9484055","03/05/2024","oui"
"9484056","10/05/2025","non"
"9484057","04/06/2025","oui"
"9484058","27/04/2025","oui"
"9484059","01/05/2025","oui"
"9484060","03/05/2024","non"
"9484061","03/05/2024","oui"
"9484062","03/05/2024","non"
"9484063","03/05/2024","oui"
"9484064","03/05/2024","non"
"9484065","03/05/2024","non"
"9484066","03/05/2024","non"
"9484067","03/05/2024","non"
"9484068","03/05/2024","oui"
"9484069","03/05/2024","non"
"9484070","04/05/2024","non"
"9484071","04/05/2024","non"
"9484072","04/05/2024","non"
"9484073","04/05/2024","non"
"9484074","04/05/2024","non"
"9484075","04/05/2024","non"
"9484076","04/05/2024","non"
"9484077","04/05/2024","non"
"9484078","04/05/2024","non"
"9484079","04/05/2024","non"
"9484080","04/05/2024","non"
"9484081","04/05/2024","non"
"9484082","04/05/2024","non"
"9484083","04/05/2024","non"
"9484084","04/05/2024","non"
"9484085","04/05/2024","non"
"9484086","04/05/2024","non"
"9484087","04/05/2024","non"
"9484088","04/05/2024","non"
"9484089","04/05/2024","non"
"9484090","04/05/2024","non"
"9484091","04/05/2024","non"
"9484092","04/05/2024","non"
"9484093","04/05/2024","non"
"9484094","04/05/2024","non"
"9484095","04/05/2024","non"
"9484096","04/05/2024","non"
"9484097","04/05/2024","non"
"9484098","14/05/2024","non"
"9484099","06/05/2024","oui"
"9484100","25/04/2025","oui"
"9484101","04/05/2024","non"
"9484102","04/05/2024","non"
"9484103","04/05/2024","non"
"9484104","04/05/2024","non"
"9484105","04/05/2024","non"
"9484106","04/05/2024","non"
"9484107","04/05/2024","non"
"9484108","04/05/2024","non"
"9484109","04/05/2024","non"
"9484110","05/05/2024","non"
"9484111","05/05/2024","non"
"9484112","05/05/2024","non"
"9484113","05/05/2024","non"
"9484114","05/05/2024","non"
"9484115","05/05/2024","non"
"9484116","05/05/2024","non"
"9484117","05/05/2024","non"
"9484118","05/05/2024","non"
"9484119","05/05/2024","non"
"9484120","05/05/2024","non"
"9484121","05/05/2024","non"
"9484122","05/05/2024","non"
"9484123","05/05/2024","non"
"9484124","05/05/2024","non"
"9484125","05/05/2024","non"
"9484126","05/05/2024","non"
"9484127","05/05/2024","non"
"9484128","05/05/2024","non"
"9484129","05/05/2024","non"
"9484130","05/05/2024","non"
"9484131","05/05/2024","non"
"9484132","05/05/2024","non"
"9484133","05/05/2024","non"
"9484134","05/05/2024","non"
"9484135","05/05/2024","non"
"9484136","05/05/2024","non"
"9484137","06/05/2024","oui"
"9484138","05/05/2025","oui"
"9484139","07/05/2024","non"
"9484140","07/05/2024","non"
"9484141","07/05/2024","non"
"9484142","07/05/2024","non"
"9484143","07/05/2024","non"
"9484144","07/05/2024","non"
"9484145","07/05/2024","non"
"9484146","07/05/2024","non"
"9484147","08/05/2024","oui"
"9484148","08/05/2024","non"
"9484149","08/05/2024","non"
"9484150","08/05/2024","non"
"9484151","08/05/2024","non"
"9484152","08/05/2024","non"
"9484153","08/05/2024","non"
"9484154","08/05/2024","non"
"9484155","08/05/2024","non"
"9484156","08/05/2024","non"
"9484157","08/05/2024","non"
"9484158","08/05/2024","oui"
"9484159","08/05/2024","oui"
"9484160","08/05/2024","non"
"9484161","08/05/2024","non"
"9484162","08/05/2024","non"
"9484163","08/05/2024","non"
"9484164","08/05/2024","non"
"9484165","08/05/2024","non"
"9484166","08/05/2024","non"
"9484167","08/05/2024","non"
"9484168","08/05/2024","non"
"9484169","08/05/2024","non"
"9484170","08/05/2024","non"
"9484171","08/05/2024","non"
"9484172","08/05/2024","non"
"9484173","08/05/2024","non"
"9484174","08/05/2024","non"
"9484175","08/05/2024","non"
"9484176","08/05/2024","non"
"9484177","08/05/2024","non"
"9484178","09/05/2024","non"
"9484179","09/05/2024","oui"
"9484180","09/05/2024","non"
"9484181","09/05/2024","non"
"9484182","09/05/2024","non"
"9484183","09/05/2024","non"
"9484184","09/05/2024","non"
"9484185","09/05/2024","non"
"9484186","09/05/2024","non"
"9484187","09/05/2024","non"
"9484188","09/05/2024","non"
"9484189","09/05/2024","non"
"9484190","09/05/2024","non"
"9484191","09/05/2024","non"
"9484192","09/05/2024","non"
"9484193","09/05/2024","non"
"9484194","09/05/2024","non"
"9484195","09/05/2024","non"
"9484196","09/05/2024","non"
"9484197","09/05/2024","non"
"9484198","09/05/2024","non"
"9484199","09/05/2024","non"
"9484200","30/04/2025","oui"
"9484201","03/05/2024","non"
"9484202","03/05/2024","non"
"9484203","03/05/2024","non"
"9484204","03/05/2024","non"
"9484205","03/05/2024","non"
"9484206","03/05/2024","non"
"9484207","03/05/2024","non"
"9484208","03/05/2024","non"
"9484209","03/05/2024","non"
"9484210","03/05/2024","non"
"9484211","03/05/2024","non"
"9484212","03/05/2024","non"
"9484213","04/05/2024","non"
"9484214","04/05/2024","non"
"9484215","04/05/2024","non"
"9484216","04/05/2024","non"
"9484217","04/05/2024","oui"
"9484218","04/05/2024","non"
"9484219","04/05/2024","non"
"9484220","04/05/2024","non"
"9484221","04/05/2024","non"
"9484222","04/05/2024","non"
"9484223","04/05/2024","non"
"9484224","04/05/2024","non"
"9484225","04/05/2024","non"
"9484226","04/05/2024","non"
"9484227","04/05/2024","non"
"9484228","04/05/2024","oui"
"9484229","04/05/2024","non"
"9484230","04/05/2024","non"
"9484231","04/05/2024","non"
"9484232","04/05/2024","non"
"9484233","13/05/2024","non"
"9484234","13/05/2024","oui"
"9484235","05/05/2024","non"
"9484236","05/05/2024","non"
"9484237","05/05/2024","oui"
"9484238","05/05/2024","non"
"9484239","05/05/2024","non"
"9484240","05/05/2024","non"
"9484241","05/05/2024","non"
"9484242","05/05/2024","non"
"9484243","05/05/2024","non"
"9484244","05/05/2024","non"
"9484245","05/05/2024","non"
"9484246","05/05/2024","oui"
"9484247","05/05/2024","non"
"9484248","05/05/2024","non"
"9484249","05/05/2024","non"
"9484250","05/05/2024","non"
"9484251","05/05/2024","non"
"9484252","05/05/2024","non"
"9484253","05/05/2024","non"
"9484254","05/05/2024","non"
"9484255","05/05/2024","non"
"9484256","05/05/2024","non"
"9484257","05/05/2024","non"
"9484258","05/05/2024","non"
"9484259","05/05/2024","non"
"9484260","05/05/2024","non"
"9484261","05/05/2024","non"
"9484262","05/05/2024","non"
"9484263","05/05/2024","non"
"9484264","05/05/2024","non"
"9484265","05/05/2024","non"
"9484266","05/05/2024","non"
"9484267","05/05/2024","non"
"9484268","05/05/2024","non"
"9484269","05/05/2024","non"
"9484270","06/05/2024","non"
"9484271","06/05/2024","non"
"9484272","06/05/2024","non"
"9484273","06/05/2024","non"
"9484274","06/05/2024","non"
"9484275","06/05/2024","non"
"9484276","06/05/2024","non"
"9484277","27/04/2025","oui"
"9484278","06/05/2024","non"
"9484279","06/05/2024","non"
"9484280","06/05/2024","oui"
"9484281","06/05/2024","non"
"9484282","06/05/2024","non"
"9484283","06/05/2024","oui"
"9484284","06/05/2024","non"
"9484285","06/05/2024","non"
"9484286","06/05/2024","oui"
"9484287","06/05/2024","non"
"9484288","06/05/2024","non"
"9484289","06/05/2024","non"
"9484290","06/05/2024","non"
"9484291","06/05/2024","non"
"9484292","06/05/2024","non"
"9484293","06/05/2024","non"
"9484294","06/05/2024","non"
"9484295","06/05/2024","non"
"9484296","06/05/2024","non"
"9484297","06/05/2024","non"
"9484298","06/05/2024","non"
"9484299","06/05/2024","non"
"9484300","06/05/2024","non"
"9484301","03/05/2024","non"
"9484302","03/05/2024","non"
"9484303","03/05/2024","non"
"9484304","03/05/2024","non"
"9484305","03/05/2024","non"
"9484306","03/05/2024","non"
"9484307","03/05/2024","non"
"9484308","03/05/2024","non"
"9484309","03/05/2024","non"
"9484310","03/05/2024","non"
"9484311","03/05/2024","non"
"9484312","03/05/2024","non"
"9484313","03/05/2024","non"
"9484314","03/05/2024","non"
"9484315","03/05/2024","non"
"9484316","03/05/2024","non"
"9484317","03/05/2024","non"
"9484318","03/05/2024","non"
"9484319","03/05/2024","non"
"9484320","03/05/2024","non"
"9484321","06/05/2024","non"
"9484322","06/05/2024","non"
"9484323","06/05/2024","non"
"9484324","06/05/2024","non"
"9484325","07/05/2024","non"
"9484326","07/05/2024","non"
"9484327","07/05/2024","non"
"9484328","07/05/2024","non"
"9484329","07/05/2024","non"
"9484330","07/05/2024","non"
"9484331","07/05/2024","oui"
"9484332","07/05/2024","oui"
"9484333","07/05/2024","non"
"9484334","07/05/2024","non"
"9484335","07/05/2024","non"
"9484336","07/05/2024","non"
"9484337","07/05/2024","non"
"9484338","07/05/2024","non"
"9484339","07/05/2024","non"
"9484340","07/05/2024","non"
"9484341","07/05/2024","non"
"9484342","07/05/2024","non"
"9484343","15/05/2024","non"
"9484344","15/05/2024","non"
"9484345","15/05/2024","non"
"9484346","15/05/2024","non"
"9484347","15/05/2024","non"
"9484348","15/05/2024","non"
"9484349","15/05/2024","non"
"9484350","15/05/2024","non"
"9484351","08/05/2024","non"
"9484352","08/05/2024","non"
"9484353","08/05/2024","non"
"9484354","08/05/2024","non"
"9484355","08/05/2024","non"
"9484356","08/05/2024","non"
"9484357","08/05/2024","non"
"9484358","08/05/2024","non"
"9484359","08/05/2024","non"
"9484360","08/05/2024","non"
"9484361","08/05/2024","non"
"9484362","08/05/2024","non"
"9484363","08/05/2024","non"
"9484364","09/05/2024","non"
"9484365","09/05/2024","non"
"9484366","09/05/2024","non"
"9484367","09/05/2024","non"
"9484368","09/05/2024","non"
"9484369","09/05/2024","non"
"9484370","09/05/2024","non"
"9484371","09/05/2024","non"
"9484372","09/05/2024","non"
"9484373","09/05/2024","non"
"9484374","09/05/2024","non"
"9484375","09/05/2024","non"
"9484376","09/05/2024","non"
"9484377","09/05/2024","non"
"9484378","09/05/2024","non"
"9484379","09/05/2024","non"
"9484380","09/05/2024","non"
"9484381","09/05/2024","oui"
"9484382","09/05/2024","non"
"9484383","09/05/2024","oui"
"9484384","09/05/2024","oui"
"9484385","09/05/2024","non"
"9484386","09/05/2024","non"
"9484387","09/05/2024","non"
"9484388","09/05/2024","oui"
"9484389","09/05/2024","non"
"9484390","09/05/2024","non"
"9484391","09/05/2024","oui"
"9484392","09/05/2024","oui"
"9484393","09/05/2024","non"
"9484394","09/05/2024","non"
"9484395","09/05/2024","non"
"9484396","09/05/2024","non"
"9484397","09/05/2024","non"
"9484398","09/05/2024","non"
"9484399","05/05/2025","oui"
"9484400","10/05/2024","non"
"9484401","09/05/2024","non"
"9484402","09/05/2024","non"
"9484403","09/05/2024","oui"
"9484404","09/05/2024","non"
"9484405","09/05/2024","non"
"9484406","09/05/2024","non"
"9484407","09/05/2024","non"
"9484408","09/05/2024","non"
"9484409","09/05/2024","non"
"9484410","09/05/2024","non"
"9484411","09/05/2024","non"
"9484412","09/05/2024","non"
"9484413","09/05/2024","non"
"9484414","09/05/2024","non"
"9484415","09/05/2024","non"
"9484416","09/05/2024","non"
"9484417","09/05/2024","non"
"9484418","09/05/2024","non"
"9484419","09/05/2024","non"
"9484420","09/05/2024","non"
"9484421","09/05/2024","non"
"9484422","10/05/2024","non"
"9484423","10/05/2024","non"
"9484424","10/05/2024","non"
"9484425","10/05/2024","non"
"9484426","10/05/2024","non"
"9484427","10/05/2024","non"
"9484428","14/06/2025","oui"
"9484429","10/05/2024","non"
"9484430","10/05/2024","non"
"9484431","10/05/2024","non"
"9484432","10/05/2024","non"
"9484433","10/05/2024","non"
"9484434","10/05/2024","non"
"9484435","10/05/2024","non"
"9484436","10/05/2024","non"
"9484437","10/05/2024","non"
"9484438","10/05/2024","non"
"9484439","11/05/2024","non"
"9484440","11/05/2024","non"
"9484441","11/05/2024","non"
"9484442","11/05/2024","non"
"9484443","11/05/2024","non"
"9484444","11/05/2024","non"
"9484445","11/05/2024","non"
"9484446","11/05/2024","non"
"9484447","11/05/2024","non"
"9484448","11/05/2024","non"
"9484449","11/05/2024","non"
"9484450","11/05/2024","non"
"9484451","12/05/2024","non"
"9484452","12/05/2024","non"
"9484453","12/05/2024","non"
"9484454","03/05/2025","oui"
"9484461","06/05/2025","oui"
"9484462","13/05/2024","non"
"9484463","13/05/2024","non"
"9484464","13/05/2024","non"
"9484465","13/05/2024","non"
"9484466","13/05/2024","non"
"9484467","14/05/2024","oui"
"9484468","15/05/2024","non"
"9484469","15/05/2024","non"
"9484470","15/05/2024","non"
"9484471","15/05/2024","non"
"9484472","15/05/2024","non"
"9484473","15/05/2024","non"
"9484474","15/05/2024","non"
"9484475","15/05/2024","non"
"9484476","15/05/2024","non"
"9484477","26/04/2025","oui"
"9484478","15/05/2024","non"
"9484479","15/05/2024","non"
"9484480","15/05/2024","non"
"9484481","15/05/2024","non"
"9484482","15/05/2024","non"
"9484483","15/05/2024","non"
"9484484","15/05/2024","non"
"9484485","15/05/2024","non"
"9484486","16/05/2024","non"
"9484487","16/05/2024","non"
"9484488","16/05/2024","non"
"9484489","16/05/2024","non"
"9484490","16/05/2024","non"
"9484491","16/05/2024","non"
"9484492","16/05/2024","non"
"9484493","16/05/2024","non"
"9484494","16/05/2024","non"
"9484495","16/05/2024","non"
"9484496","16/05/2024","non"
"9484497","16/05/2024","non"
"9484498","16/05/2024","non"
"9484499","16/05/2024","non"
"9484500","16/05/2024","non"
"9484501","09/05/2024","non"
"9484502","08/05/2024","non"
"9484503","08/05/2024","non"
"9484504","08/05/2024","non"
"9484505","08/05/2024","non"
"9484506","08/05/2024","non"
"9484507","08/05/2024","non"
"9484508","08/05/2024","non"
"9484509","08/05/2024","non"
"9484510","08/05/2024","non"
"9484511","08/05/2024","non"
"9484512","08/05/2024","non"
"9484513","08/05/2024","non"
"9484514","08/05/2024","non"
"9484515","08/05/2024","non"
"9484516","08/05/2024","non"
"9484517","08/05/2024","non"
"9484518","08/05/2024","non"
"9484519","08/05/2024","non"
"9484520","08/05/2024","non"
"9484521","08/05/2024","non"
"9484522","08/05/2024","non"
"9484523","08/05/2024","non"
"9484524","08/05/2024","non"
"9484525","08/05/2024","non"
"9484526","08/05/2024","oui"
"9484527","08/05/2024","non"
"9484528","08/05/2024","non"
"9484529","08/05/2024","non"
"9484530","08/05/2024","non"
"9484531","16/05/2024","non"
"9484532","16/05/2024","non"
"9484533","16/05/2024","non"
"9484534","16/05/2024","non"
"9484535","16/05/2024","non"
"9484536","16/05/2024","non"
"9484537","16/05/2024","non"
"9484538","16/05/2024","non"
"9484539","16/05/2024","non"
"9484540","17/05/2024","non"
"9484541","17/05/2024","non"
"9484542","17/05/2024","non"
"9484543","17/05/2024","non"
