"bague","autre_bague","espece","sexe","age_capture","age_current","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure","nb_of","nb_cog"
"8185596",,"bleue",,"poussin",8,"mas","mas_6","non",1,"18/05/2018",0,0
"8185597",,"bleue",,"poussin",8,"mas","mas_6","non",1,"18/05/2018",0,0
"8185598",,"bleue",,"poussin",8,"mas","mas_6","non",1,"18/05/2018",0,0
"8185599",,"bleue","F","juvénile",5,"rou",,"oui",2,"05/07/2022",0,0
"8185601",,"charbo",,"poussin",8,"rou","rou_58","non",1,"28/05/2018",0,0
"8185602",,"charbo",,"poussin",8,"rou","rou_58","non",1,"28/05/2018",0,0
"8185603",,"charbo",,"poussin",8,"rou","rou_58","non",1,"28/05/2018",0,0
"8185604",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185605",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185606",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185607",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185608",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185609",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185610",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185611",,"charbo",,"poussin",8,"rou","rou_350","non",1,"29/05/2018",0,0
"8185612",,"bleue",,"poussin",8,"rou","rou_313","non",1,"29/05/2018",0,0
"8185613",,"bleue",,"poussin",8,"rou","rou_313","non",1,"29/05/2018",0,0
"8185614",,"bleue",,"poussin",8,"rou","rou_313","non",1,"29/05/2018",0,0
"8185615",,"bleue",,"poussin",8,"rou","rou_313","non",1,"29/05/2018",0,0
"8185616",,"bleue",,"poussin",8,"rou","rou_313","non",1,"29/05/2018",0,0
"8185617",,"bleue","F","poussin",8,"rou","rou_313","non",8,"29/05/2018",0,0
"8185618",,"bleue",,"poussin",8,"rou","rou_313","non",1,"29/05/2018",0,0
"8185619",,"charbo",,"poussin",8,"rou","rou_14","non",1,"30/05/2018",0,0
"8185620",,"charbo",,"poussin",8,"rou","rou_14","non",1,"30/05/2018",0,0
"8185621",,"charbo",,"poussin",8,"rou","rou_14","non",1,"30/05/2018",0,0
"8185622","F16","charbo","M","poussin",8,"rou","rou_14","oui",4,"30/05/2018",1,0
"8185623",,"charbo",,"poussin",8,"rou","rou_14","non",1,"30/05/2018",0,0
"8185624",,"charbo",,"poussin",8,"rou","rou_14","non",1,"30/05/2018",0,0
"8185625",,"charbo",,"poussin",8,"rou","rou_14","non",1,"30/05/2018",0,0
"8185626","F45","charbo","M","poussin",8,"rou","rou_14","oui",2,"30/05/2018",0,0
"8185627",,"bleue","M","poussin",8,"rou","rou_9","oui",4,"30/05/2018",0,0
"8185628",,"bleue","F","poussin",8,"rou","rou_9","oui",3,"30/05/2018",0,0
"8185629",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185630",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185631",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185632",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185633",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185634",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185635",,"bleue",,"poussin",8,"rou","rou_9","non",1,"30/05/2018",0,0
"8185636",,"charbo",,"poussin",7,"zoo","zoo_34","non",1,"21/06/2019",0,0
"8185637",,"charbo",,"poussin",7,"zoo","zoo_34","non",1,"21/06/2019",0,0
"8185638",,"charbo",,"poussin",7,"zoo","zoo_34","non",1,"21/06/2019",0,0
"8185639",,"charbo",,"poussin",7,"zoo","zoo_34","non",1,"21/06/2019",0,0
"8185640",,"charbo",,"poussin",6,"zoo","zoo_5","non",1,"29/04/2020",0,0
"8185641",,"charbo",,"poussin",6,"zoo","zoo_5","non",1,"29/04/2020",0,0
"8185642",,"charbo",,"poussin",6,"zoo","zoo_5","non",1,"29/04/2020",0,0
"8185643",,"charbo",,"poussin",6,"zoo","zoo_5","non",1,"29/04/2020",0,0
"8185644",,"charbo",,"poussin",6,"zoo","zoo_5","non",1,"29/04/2020",0,0
"8185645",,"charbo",,"poussin",6,"zoo","zoo_5","non",1,"29/04/2020",0,0
"8185646",,"charbo",,"poussin",6,"zoo","zoo_23","non",1,"27/04/2020",0,0
"8185647","K70","charbo","F","poussin",6,"zoo","zoo_23","oui",9,"27/04/2020",0,3
"8185648",,"charbo",,"poussin",6,"zoo","zoo_23","non",1,"27/04/2020",0,0
"8185649",,"charbo",,"poussin",6,"zoo","zoo_23","non",1,"27/04/2020",0,0
"8185650",,"charbo",,"poussin",6,"zoo","zoo_23","non",1,"27/04/2020",0,0
"8185651","H71","charbo","F","juvénile",7,"cef",,"oui",2,"25/06/2020",0,0
"8185652",,"bleue","F","juvénile",7,"mas",,"oui",1,"30/04/2020",0,0
"8185653",,"bleue",,"poussin",6,"mas","mas_44","non",1,"30/04/2020",0,0
"8185654",,"bleue",,"poussin",6,"mas","mas_44","non",1,"30/04/2020",0,0
"8185655",,"bleue",,"poussin",6,"mas","mas_44","non",1,"30/04/2020",0,0
"8185656","H65","charbo","F","juvénile",7,"cef",,"oui",7,"02/07/2024",1,1
"8185657","B53","charbo","F","juvénile",7,"cef",,"oui",2,"31/05/2021",1,0
"8185658",,"bleue","M","adulte",8,"cef",,"non",5,"01/03/2024",1,0
"8185659",,"bleue","F","adulte",8,"cef",,"oui",3,"13/06/2022",0,0
"8185660",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185661",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185662",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185663",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185664",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185665",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185666",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185667",,"bleue",,"poussin",6,"cef","cef_9","non",1,"07/05/2020",0,0
"8185668","H68","charbo","M","adulte",8,"zoo",,"oui",1,"03/05/2020",0,0
"8185669","N99","charbo","M","juvénile",7,"zoo",,"oui",2,"21/06/2020",0,0
"8185670","N11","charbo","M","juvénile",7,"zoo",,"oui",1,"04/05/2020",0,0
"8185671",,"charbo",,"poussin",6,"zoo","zoo_20","non",1,"04/05/2020",0,0
"8185672",,"charbo","M","poussin",6,"zoo","zoo_20","oui",2,"04/05/2020",0,1
"8185673",,"charbo",,"poussin",6,"zoo","zoo_20","non",1,"04/05/2020",0,0
"8185674",,"charbo",,"poussin",6,"zoo","zoo_20","non",1,"04/05/2020",0,0
"8185675",,"charbo",,"poussin",6,"zoo","zoo_20","non",1,"04/05/2020",0,0
"8185676","N79","charbo","F","juvénile",7,"mos",,"oui",1,"05/05/2020",1,0
"8185677",,"charbo",,"poussin",6,"font","font_1","non",1,"02/05/2020",0,0
"8185678",,"charbo",,"poussin",6,"font","font_1","non",1,"02/05/2020",0,0
"8185679","L05","charbo","F","poussin",6,"font","font_1","oui",2,"02/05/2020",1,1
"8185680",,"charbo",,"poussin",6,"font","font_1","non",1,"02/05/2020",0,0
"8185681",,"charbo",,"poussin",6,"font","font_1","non",1,"02/05/2020",0,0
"8185682","P22","charbo","F","adulte",8,"font",,"oui",1,"06/05/2020",1,0
"8185683","P83","charbo","F","adulte",8,"font",,"oui",4,"09/05/2023",2,2
"8185684","K80","charbo","F","juvénile",7,"zoo",,"oui",2,"06/05/2021",1,0
"8185685",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185686",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185687",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185688",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185689",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185690",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185691",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185692","L37","charbo","M","poussin",6,"zoo","zoo_7","oui",2,"08/05/2020",1,1
"8185693",,"charbo",,"poussin",6,"zoo","zoo_7","non",1,"08/05/2020",0,0
"8185694","P15","charbo","F","juvénile",7,"zoo",,"oui",3,"24/06/2021",0,1
"8185695",,"charbo",,"poussin",6,"zoo","zoo_13","non",1,"12/05/2020",0,0
"8185696",,"charbo",,"poussin",6,"zoo","zoo_13","non",1,"12/05/2020",0,0
"8185697",,"charbo",,"poussin",6,"zoo","zoo_13","non",1,"12/05/2020",0,0
"8185698",,"charbo",,"poussin",6,"zoo","zoo_13","non",1,"12/05/2020",0,0
"8185699",,"charbo",,"poussin",6,"zoo","zoo_13","non",1,"12/05/2020",0,0
"8185700",,"charbo",,"poussin",6,"zoo","zoo_13","non",1,"12/05/2020",0,0
"8185701",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185702",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185703",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185704",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185705",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185706",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185707",,"bleue",,"poussin",8,"rou","rou_59","non",1,"24/05/2018",0,0
"8185708",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185709",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185710",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185711",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185712",,"bleue","M","poussin",8,"rou","rou_37","non",3,"24/05/2018",0,0
"8185713",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185714",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185715",,"bleue",,"poussin",8,"rou","rou_37","non",1,"24/05/2018",0,0
"8185716",,"bleue","M","poussin",8,"rou","rou_243","non",5,"24/05/2018",0,0
"8185717",,"bleue",,"poussin",8,"rou","rou_243","non",1,"24/05/2018",0,0
"8185718",,"bleue",,"poussin",8,"rou","rou_243","non",1,"24/05/2018",0,0
"8185719",,"bleue",,"poussin",8,"rou","rou_243","non",1,"24/05/2018",0,0
"8185720",,"bleue",,"poussin",8,"rou","rou_339","non",1,"24/05/2018",0,0
"8185721",,"bleue",,"poussin",8,"rou","rou_339","non",1,"24/05/2018",0,0
"8185722",,"bleue","M","poussin",8,"rou","rou_339","non",3,"24/05/2018",0,0
"8185723",,"bleue",,"poussin",8,"rou","rou_339","non",1,"24/05/2018",0,0
"8185724",,"bleue","F","poussin",8,"rou","rou_339","oui",4,"24/05/2018",0,0
"8185725",,"bleue","M","poussin",8,"rou","rou_335","oui",2,"24/05/2018",0,0
"8185726",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185727",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185728",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185729",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185730",,"bleue","F","poussin",8,"rou","rou_335","oui",3,"24/05/2018",0,0
"8185731",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185732",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185733",,"bleue",,"poussin",8,"rou","rou_335","non",1,"24/05/2018",0,0
"8185734",,"bleue","F","poussin",8,"rou","rou_335","non",2,"24/05/2018",0,0
"8185735",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185736",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185737",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185738",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185739",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185740",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185741",,"charbo",,"poussin",8,"rou","rou_365","non",1,"25/05/2018",0,0
"8185742",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185743",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185744",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185745",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185746",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185747",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185748",,"bleue",,"poussin",8,"rou","rou_351","non",1,"25/05/2018",0,0
"8185749",,"bleue",,"poussin",8,"rou","rou_93","non",1,"25/05/2018",0,0
"8185750",,"bleue",,"poussin",8,"rou","rou_93","non",1,"25/05/2018",0,0
"8185751",,"bleue",,"poussin",8,"rou","rou_93","non",1,"25/05/2018",0,0
"8185752",,"bleue",,"poussin",8,"rou","rou_93","non",1,"25/05/2018",0,0
"8185753",,"bleue",,"poussin",8,"rou","rou_93","non",1,"25/05/2018",0,0
"8185754",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185755",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185756",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185757",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185758",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185759",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185760",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185761",,"charbo",,"poussin",8,"rou","rou_202","non",1,"25/05/2018",0,0
"8185762",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185763",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185764",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185765",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185766",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185767",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185768",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185769",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185770","H96","charbo","F","poussin",8,"rou","rou_364","oui",2,"25/05/2018",0,0
"8185771",,"charbo",,"poussin",8,"rou","rou_364","non",1,"25/05/2018",0,0
"8185772","A32","charbo","M","poussin",8,"rou","rou_222","oui",3,"25/05/2018",1,0
"8185773",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185774",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185775",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185776",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185777",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185778",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185779","C75","charbo","M","poussin",8,"rou","rou_222","oui",2,"25/05/2018",1,0
"8185780",,"charbo",,"poussin",8,"rou","rou_222","non",1,"25/05/2018",0,0
"8185781",,"charbo",,"poussin",8,"rou","rou_38","non",1,"25/05/2018",0,0
"8185782","B21","charbo","F","poussin",8,"rou","rou_38","oui",2,"25/05/2018",1,0
"8185783",,"charbo",,"poussin",8,"rou","rou_38","non",1,"25/05/2018",0,0
"8185784",,"charbo",,"poussin",8,"rou","rou_38","non",1,"25/05/2018",0,0
"8185785",,"charbo",,"poussin",8,"rou","rou_38","non",1,"25/05/2018",0,0
"8185786",,"charbo",,"poussin",8,"rou","rou_38","non",1,"25/05/2018",0,0
"8185787",,"charbo",,"poussin",8,"rou","rou_38","non",1,"25/05/2018",0,0
"8185788",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185789",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185790",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185791",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185792",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185793",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185794",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185795",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185796",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185797",,"charbo",,"poussin",8,"rou","rou_44","non",1,"25/05/2018",0,0
"8185798",,"bleue",,"poussin",8,"rou","rou_270","non",1,"28/05/2018",0,0
"8185799",,"bleue",,"poussin",8,"rou","rou_270","non",1,"28/05/2018",0,0
"8185800",,"bleue",,"poussin",8,"rou","rou_270","non",1,"28/05/2018",0,0
"8185801",,"charbo",,"poussin",8,"rou","rou_70","non",1,"30/05/2018",0,0
"8185802","P00","charbo","M","poussin",8,"rou","rou_70","oui",3,"30/05/2018",1,0
"8185803",,"charbo",,"poussin",8,"rou","rou_70","non",1,"30/05/2018",0,0
"8185804",,"charbo",,"poussin",8,"rou","rou_70","non",1,"30/05/2018",0,0
"8185805",,"charbo",,"poussin",8,"rou","rou_70","non",1,"30/05/2018",0,0
"8185806",,"charbo",,"poussin",8,"rou","rou_70","non",1,"30/05/2018",0,0
"8185807",,"charbo",,"poussin",8,"rou","rou_70","non",1,"30/05/2018",0,0
"8185808",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185809",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185810",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185811",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185812",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185813",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185814",,"charbo",,"poussin",8,"rou","rou_34","non",1,"30/05/2018",0,0
"8185815",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185816",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185817",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185818",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185819",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185820",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185821",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185822",,"charbo",,"poussin",8,"rou","rou_56","non",1,"30/05/2018",0,0
"8185823","F33","charbo","F","juvénile",9,"rou",,"oui",4,"08/05/2020",1,0
"8185824","H44","charbo","F","adulte",10,"rou",,"non",4,"23/05/2020",1,0
"8185825",,"charbo","M","adulte",10,"rou",,"oui",1,"08/06/2018",0,0
"8185826",,"bleue","F","juvénile",9,"rou",,"non",1,"12/06/2018",0,0
"8185827",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185828","C06","charbo","M","poussin",8,"rou","rou_332","oui",2,"12/06/2018",0,0
"8185829",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185830",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185831",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185832",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185833",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185834",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185835",,"charbo",,"poussin",8,"rou","rou_332","non",1,"12/06/2018",0,0
"8185836",,"bleue","F","juvénile",9,"rou",,"non",3,"30/04/2020",0,0
"8185837",,"charbo","F","adulte",10,"rou",,"non",1,"22/06/2018",0,0
"8185838",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185839",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185840",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185841",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185842",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185843",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185844",,"charbo",,"poussin",8,"rou","rou_22","non",1,"28/06/2018",0,0
"8185845",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185846",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185847",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185848",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185849",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185850",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185851",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185852",,"charbo",,"poussin",8,"rou","rou_42","non",1,"28/06/2018",0,0
"8185853",,"charbo",,"poussin",8,"rou","rou_326","non",1,"04/07/2018",0,0
"8185854",,"charbo",,"poussin",8,"rou","rou_326","non",1,"04/07/2018",0,0
"8185855",,"charbo",,"poussin",8,"rou","rou_326","non",1,"04/07/2018",0,0
"8185856",,"charbo",,"poussin",8,"rou","rou_82","non",1,"04/07/2018",0,0
"8185857",,"charbo",,"poussin",8,"rou","rou_82","non",1,"04/07/2018",0,0
"8185858",,"charbo",,"poussin",8,"rou","rou_82","non",1,"04/07/2018",0,0
"8185859",,"charbo",,"poussin",8,"rou","rou_82","non",1,"04/07/2018",0,0
"8185860",,"charbo",,"poussin",8,"rou","rou_82","non",1,"04/07/2018",0,0
"8185861",,"charbo",,"poussin",8,"rou","rou_82","non",1,"04/07/2018",0,0
"8185862",,"charbo","M","adulte",10,"rou",,"oui",1,"06/07/2018",0,0
"8185863",,"bleue",,"poussin",8,"rou","rou_372","non",1,"06/07/2018",0,0
"8185864",,"bleue",,"poussin",8,"rou","rou_372","non",1,"06/07/2018",0,0
"8185865",,"bleue",,"poussin",8,"rou","rou_372","non",1,"06/07/2018",0,0
"8185866",,"bleue",,"poussin",8,"rou","rou_372","non",1,"06/07/2018",0,0
"8185867",,"bleue",,"poussin",8,"rou","rou_372","non",1,"06/07/2018",0,0
"8185868",,"charbo","F","juvénile",9,"rou",,"non",1,"10/07/2018",0,0
"8185869",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185870",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185871",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185872",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185873",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185874",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185875",,"charbo",,"poussin",8,"rou","rou_363","non",1,"10/07/2018",0,0
"8185876",,"bleue","F","juvénile",8,"rou",,"non",3,"09/05/2021",0,0
"8185877",,"bleue","F","adulte",9,"rou",,"non",3,"13/05/2021",0,0
"8185878",,"bleue","F","juvénile",8,"rou",,"oui",3,"22/06/2021",0,0
"8185879",,"bleue","F","juvénile",8,"rou",,"oui",1,"11/05/2019",0,0
"8185880",,"bleue","M","juvénile",8,"rou",,"oui",3,"07/05/2021",0,0
"8185881",,"bleue","F","juvénile",8,"rou",,"oui",2,"01/05/2020",0,0
"8185882",,"bleue","M","juvénile",8,"rou",,"oui",1,"11/05/2019",0,0
"8185883",,"bleue","F","juvénile",8,"rou",,"non",2,"20/06/2019",0,0
"8185884",,"bleue","F","juvénile",8,"rou",,"non",1,"13/05/2019",0,0
"8185885",,"bleue","F","juvénile",8,"rou",,"oui",1,"13/05/2019",0,0
"8185886",,"charbo",,"poussin",7,"rou","rou_73","non",1,"14/05/2019",0,0
"8185887",,"charbo",,"poussin",7,"rou","rou_73","non",1,"14/05/2019",0,0
"8185888",,"charbo",,"poussin",7,"rou","rou_73","non",1,"14/05/2019",0,0
"8185889",,"charbo",,"poussin",7,"rou","rou_73","non",1,"14/05/2019",0,0
"8185890",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185891",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185892",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185893",,"bleue","M","poussin",7,"rou","rou_77","oui",5,"14/05/2019",0,0
"8185894",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185895",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185896",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185897",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185898",,"bleue",,"poussin",7,"rou","rou_77","non",1,"14/05/2019",0,0
"8185899",,"bleue","M","poussin",7,"rou","rou_77","oui",2,"14/05/2019",0,0
"8185900",,"bleue","F","juvénile",8,"rou",,"oui",1,"16/05/2019",0,0
"8185901",,"charbo",,"poussin",8,"rou","rou_360","non",1,"10/07/2018",0,0
"8185902",,"charbo",,"poussin",8,"rou","rou_360","non",1,"10/07/2018",0,0
"8185903",,"charbo",,"poussin",8,"rou","rou_360","non",1,"10/07/2018",0,0
"8185904",,"charbo",,"poussin",8,"rou","rou_330","non",1,"11/07/2018",0,0
"8185905",,"charbo",,"poussin",8,"rou","rou_330","non",1,"11/07/2018",0,0
"8185906",,"charbo",,"poussin",8,"rou","rou_330","non",1,"11/07/2018",0,0
"8185907",,"charbo",,"poussin",8,"rou","rou_330","non",1,"11/07/2018",0,0
"8185908",,"charbo",,"poussin",8,"rou","rou_330","non",1,"11/07/2018",0,0
"8185909",,"bleue",,"poussin",7,"rou","rou_13","non",1,"07/05/2019",0,0
"8185910",,"bleue",,"poussin",7,"rou","rou_13","non",1,"07/05/2019",0,0
"8185911",,"bleue",,"poussin",7,"rou","rou_13","non",1,"07/05/2019",0,0
