"bague","autre_bague","espece","sexe","age_capture","age_current","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure","nb_of","nb_cog"
"8184877",,"bleue",,"poussin",9,"fel","fel_7","non",1,"12/06/2017",0,0
"8184878",,"bleue","M","juvénile",10,"mur",,"oui",2,"20/03/2018",2,0
"8184879",,"bleue",,"poussin",9,"mur","mur_86","non",1,"12/06/2017",0,0
"8184880",,"bleue",,"poussin",9,"mur","mur_86","non",1,"12/06/2017",0,0
"8184881",,"bleue",,"poussin",9,"mur","mur_86","non",1,"12/06/2017",0,0
"8184882",,"bleue",,"poussin",9,"mur","mur_101","non",1,"17/06/2017",0,0
"8184883",,"bleue","F","adulte",11,"pir",,"oui",1,"13/06/2017",0,0
"8184890",,"bleue",,"poussin",9,"pir","pir_93","non",1,"17/06/2017",0,0
"8184891",,"bleue",,"poussin",9,"pir","pir_93","non",1,"17/06/2017",0,0
"8184892",,"bleue",,"poussin",9,"pir","pir_93","non",1,"17/06/2017",0,0
"8184893",,"bleue",,"poussin",9,"pir","pir_93","non",1,"17/06/2017",0,0
"8184894",,"bleue","M","adulte",11,"pir",,"non",1,"17/06/2017",0,0
"8184895",,"bleue",,"poussin",9,"pir","pir_96","non",1,"17/06/2017",0,0
"8184896",,"bleue",,"poussin",9,"pir","pir_96","non",1,"17/06/2017",0,0
"8184897",,"bleue",,"poussin",9,"pir","pir_96","non",1,"17/06/2017",0,0
"8184898",,"bleue",,"poussin",9,"pir","pir_96","non",1,"17/06/2017",0,0
"8184899",,"bleue",,"poussin",9,"pir","pir_96","non",1,"17/06/2017",0,0
"8184900",,"bleue","F","juvénile",10,"pir",,"oui",3,"29/05/2019",1,1
"8184901",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184902",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184903",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184904",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184905",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184906",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184907",,"bleue","M","poussin",9,"fil","fil_12","oui",2,"13/05/2017",0,0
"8184908",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184909",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184910",,"bleue",,"poussin",9,"fil","fil_12","non",1,"13/05/2017",0,0
"8184911",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184912",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184913",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184914",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184915",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184916",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184917",,"bleue",,"poussin",9,"mur","mur_88bis","non",1,"08/05/2017",0,0
"8184918",,"bleue","F","poussin",9,"fil","fil_5","oui",3,"13/05/2017",1,1
"8184919",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184920",,"bleue","F","poussin",9,"mur","mur_52","oui",2,"12/05/2017",0,0
"8184921",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184922",,"bleue","F","poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184923",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184924",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184925",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184926",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184927",,"bleue",,"poussin",9,"mur","mur_52","non",1,"12/05/2017",0,0
"8184928",,"bleue",,"poussin",9,"mur","mur_28","non",1,"11/05/2017",0,0
"8184929",,"bleue",,"poussin",9,"mur","mur_28","non",1,"11/05/2017",0,0
"8184930",,"bleue",,"poussin",9,"mur","mur_28","non",1,"11/05/2017",0,0
"8184931",,"bleue",,"poussin",9,"mur","mur_28","non",1,"11/05/2017",0,0
"8184932",,"bleue",,"poussin",9,"mur","mur_28","non",1,"11/05/2017",0,0
"8184933",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184934",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184935",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184936",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184937",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184938",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184939",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184940",,"bleue",,"poussin",9,"mur","mur_21","non",1,"07/05/2017",0,0
"8184941",,"bleue","F","poussin",9,"mur","mur_21","oui",2,"07/05/2017",1,1
"8184942",,"bleue",,"poussin",9,"ari","ari_30","non",1,"11/05/2017",0,0
"8184943",,"bleue",,"poussin",9,"ari","ari_30","non",1,"11/05/2017",0,0
"8184944",,"bleue",,"poussin",9,"ari","ari_30","non",1,"11/05/2017",0,0
"8184945",,"bleue",,"poussin",9,"ari","ari_30","non",1,"11/05/2017",0,0
"8184946",,"bleue",,"poussin",9,"ari","ari_30","non",1,"11/05/2017",0,0
"8184947",,"bleue",,"poussin",9,"ari","ari_30","non",1,"11/05/2017",0,0
"8184948",,"bleue","M","poussin",9,"ari","ari_30","oui",3,"11/05/2017",1,1
"8184949",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184950",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184951",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184952",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184953",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184954",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184955",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184956",,"bleue",,"poussin",9,"ari","ari_15","non",1,"10/05/2017",0,0
"8184957",,"bleue",,"poussin",9,"gra","gra_20","non",1,"05/05/2017",0,0
"8184958",,"bleue",,"poussin",9,"gra","gra_20","non",1,"05/05/2017",0,0
"8184959",,"bleue",,"poussin",9,"gra","gra_20","non",1,"05/05/2017",0,0
"8184960",,"bleue",,"poussin",9,"gra","gra_20","non",1,"05/05/2017",0,0
"8184961",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184962",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184963",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184964",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184965",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184966",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184967",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184968",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184969",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184970",,"bleue",,"poussin",9,"ari","ari_20","non",1,"08/05/2017",0,0
"8184971",,"bleue",,"poussin",9,"mur","mur_85","non",1,"10/05/2017",0,0
"8184972",,"bleue",,"poussin",9,"mur","mur_85","non",1,"10/05/2017",0,0
"8184973",,"bleue",,"poussin",9,"mur","mur_85","non",1,"10/05/2017",0,0
"8184974",,"bleue",,"poussin",9,"mur","mur_85","non",1,"10/05/2017",0,0
"8184975",,"bleue",,"poussin",9,"mur","mur_85","non",1,"10/05/2017",0,0
"8184976",,"bleue","M","poussin",9,"mur","mur_85","oui",5,"10/05/2017",2,2
"8184977",,"bleue",,"poussin",9,"mur","mur_85","non",1,"10/05/2017",0,0
"8184978",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184979",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184980",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184981",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184982",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184983",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184984",,"bleue",,"poussin",9,"mur","mur_77","non",1,"07/05/2017",0,0
"8184985",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184986",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184987",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184988",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184989",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184990",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184991",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184992",,"bleue",,"poussin",9,"mur","mur_56","non",1,"08/05/2017",0,0
"8184993",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8184994",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8184995",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8184996",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8184997",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8184998",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8184999",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8185000",,"bleue",,"poussin",9,"ari","ari_2","non",1,"09/05/2017",0,0
"8188020",,"bleue",,"poussin",9,"pir","pir_29","non",1,"17/06/2017",0,0
"8188021",,"bleue",,"poussin",9,"pir","pir_29","non",1,"17/06/2017",0,0
"8188022",,"bleue",,"poussin",9,"pir","pir_29","non",1,"17/06/2017",0,0
"8188023",,"bleue",,"poussin",9,"pir","pir_29","non",1,"17/06/2017",0,0
"8188024",,"bleue",,"poussin",9,"pir","pir_53","non",1,"19/06/2017",0,0
"8188025",,"bleue",,"poussin",9,"pir","pir_53","non",1,"19/06/2017",0,0
"8188027",,"bleue",,"poussin",9,"pir","pir_232","non",1,"19/06/2017",0,0
"8188028",,"bleue",,"poussin",9,"pir","pir_232","non",1,"19/06/2017",0,0
"8188029",,"bleue",,"poussin",9,"mur","mur_22","non",1,"17/06/2017",0,0
"8188030",,"bleue",,"poussin",9,"mur","mur_22","non",1,"17/06/2017",0,0
"8188031",,"bleue",,"poussin",9,"mur","mur_22","non",1,"17/06/2017",0,0
"8188032",,"bleue",,"poussin",9,"mur","mur_43","non",1,"17/06/2017",0,0
"8188033",,"bleue",,"poussin",9,"mur","mur_43","non",1,"17/06/2017",0,0
"8188034",,"bleue",,"poussin",9,"mur","mur_43","non",1,"17/06/2017",0,0
"8188035",,"bleue",,"poussin",9,"mur","mur_43","non",1,"17/06/2017",0,0
"8188037",,"bleue","M","juvénile",9,"mur",,"oui",3,"21/05/2018",1,0
"8188038",,"bleue","M","adulte",10,"mur",,"oui",2,"13/05/2018",1,0
"8188039",,"bleue","F","juvénile",9,"mur",,"oui",2,"13/05/2018",1,0
"8188040",,"bleue","F","juvénile",9,"mur",,"oui",2,"06/05/2018",1,0
"8188041",,"bleue","M","juvénile",9,"mur",,"oui",2,"06/05/2018",1,0
"8188042",,"bleue","M","adulte",10,"ava",,"oui",2,"18/05/2018",1,1
"8188043",,"bleue","F","adulte",10,"ava",,"oui",2,"12/05/2018",1,0
"8188044",,"bleue","F","juvénile",9,"ava",,"oui",1,"22/03/2018",1,1
"8188045",,"bleue","M","juvénile",9,"ava",,"oui",1,"22/03/2018",1,0
"8188046",,"bleue","M","adulte",10,"ava",,"oui",1,"22/03/2018",1,1
"8188047",,"bleue","M","juvénile",9,"ava",,"oui",2,"08/05/2018",1,0
"8188048",,"bleue","M","adulte",10,"ava",,"oui",2,"08/05/2018",1,1
"8188049",,"bleue","F","adulte",10,"ava",,"oui",1,"22/03/2018",1,1
"8188050",,"bleue","M","juvénile",9,"pir",,"oui",1,"18/04/2018",1,0
"8188051",,"bleue","F","juvénile",9,"pir",,"oui",1,"18/04/2018",1,1
"8188052",,"bleue","F","juvénile",9,"pir",,"oui",2,"03/06/2018",0,0
"8188053",,"bleue","M","adulte",10,"tua",,"oui",3,"30/05/2019",2,2
"8188054",,"bleue","F","juvénile",9,"tua",,"oui",4,"02/06/2020",1,0
"8188055",,"bleue","F","juvénile",9,"tua",,"oui",1,"19/04/2018",1,1
"8188057",,"bleue","F","juvénile",9,"tua",,"oui",1,"19/04/2018",1,1
"8188058",,"bleue","F","juvénile",9,"pir",,"oui",6,"01/06/2020",1,0
"8188059",,"bleue","C","juvénile",9,"pir",,"non",5,"18/06/2022",1,1
"8188060",,"bleue","F","juvénile",9,"pir",,"oui",1,"20/04/2018",1,1
"8188061",,"bleue","F","juvénile",9,"pir",,"oui",2,"21/04/2018",1,2
"8188062",,"bleue","M","adulte",10,"pir",,"oui",1,"20/04/2018",1,1
"8188063",,"bleue","M","juvénile",9,"pir",,"oui",5,"01/06/2020",1,1
"8188064",,"bleue","F","adulte",10,"pir",,"oui",4,"15/06/2021",1,1
"8188065",,"bleue","M","juvénile",9,"pir",,"oui",2,"07/06/2018",1,1
"8188066",,"bleue","M","adulte",10,"pir",,"non",6,"07/06/2023",2,2
"8188068",,"bleue","F","juvénile",9,"pir",,"oui",4,"03/06/2020",1,1
"8188069",,"bleue","M","adulte",10,"pir",,"non",6,"16/06/2023",1,1
"8188070",,"bleue","F","juvénile",9,"pir",,"oui",7,"13/06/2022",2,2
"8188071","bm-vr","bleue","M","juvénile",9,"pir",,"oui",7,"02/06/2023",2,2
"8188072",,"bleue","F","juvénile",9,"pir",,"oui",1,"23/04/2018",1,1
"8188073",,"bleue","M","juvénile",9,"pir",,"oui",3,"29/05/2019",1,1
"8188074",,"bleue","F","juvénile",9,"pir",,"oui",4,"26/05/2019",2,0
"8188075",,"bleue","F","juvénile",9,"pir",,"oui",1,"25/04/2018",1,1
"8188076",,"bleue","F","juvénile",9,"pir",,"oui",1,"27/04/2018",1,1
"8188077",,"bleue","F","juvénile",9,"pir",,"non",1,"28/04/2018",0,0
"8188081",,"bleue","F","adulte",10,"mur",,"oui",1,"06/05/2018",0,0
"8188082",,"bleue","M","adulte",10,"mur",,"oui",1,"06/05/2018",0,0
"8188083",,"bleue","F","adulte",10,"mur",,"oui",1,"07/05/2018",0,0
"8188084",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188085",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188086",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188087",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188088",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188089",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188090",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188091",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188092",,"bleue",,"poussin",8,"mur","mur_89","non",1,"12/05/2018",0,0
"8188093",,"bleue",,"poussin",8,"ava","ava_8","non",1,"14/05/2018",0,0
"8188094",,"bleue",,"poussin",8,"ava","ava_8","non",1,"14/05/2018",0,0
"8188095",,"bleue",,"poussin",8,"ava","ava_8","non",1,"14/05/2018",0,0
"8188096",,"bleue",,"poussin",8,"ava","ava_8","non",1,"14/05/2018",0,0
"8188097",,"bleue",,"poussin",8,"ava","ava_8","non",1,"14/05/2018",0,0
"8188098",,"bleue",,"poussin",8,"ava","ava_8","non",1,"14/05/2018",0,0
"8188099",,"bleue","M","poussin",8,"ava","ava_8","oui",4,"14/05/2018",1,1
"8188100",,"bleue","F","adulte",10,"fel",,"oui",2,"13/05/2019",0,0
"8188101",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188102",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188103","mv-yv","bleue","M","poussin",8,"mur","mur_55","non",7,"11/05/2018",3,3
"8188104",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188105",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188106",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188107",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188108",,"bleue",,"poussin",8,"mur","mur_55","non",1,"11/05/2018",0,0
"8188109",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188110",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188111",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188112",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188113",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188114",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188115",,"bleue","M","poussin",8,"mur","mur_45","oui",3,"10/05/2018",0,0
"8188116",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188117",,"bleue",,"poussin",8,"mur","mur_45","non",1,"10/05/2018",0,0
"8188118",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188119",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188120",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188121",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188122",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188123",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188124",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188125",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188126",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188127",,"bleue",,"poussin",8,"mur","mur_34","non",1,"12/05/2018",0,0
"8188128",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188129",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188130",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188131",,"bleue","M","poussin",8,"mur","mur_28","oui",4,"15/05/2018",1,1
"8188132",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188133",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188134",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188135",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188136",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188137",,"bleue",,"poussin",8,"mur","mur_28","non",1,"15/05/2018",0,0
"8188148",,"bleue",,"poussin",8,"mur","mur_29","non",1,"11/05/2018",0,0
"8188149",,"bleue",,"poussin",8,"mur","mur_29","non",1,"11/05/2018",0,0
"8188150",,"bleue","M","poussin",8,"mur","mur_29","oui",4,"11/05/2018",1,0
"8188151",,"bleue",,"poussin",8,"mur","mur_29","non",1,"11/05/2018",0,0
"8188152",,"bleue","M","poussin",8,"mur","mur_29","non",3,"11/05/2018",0,0
"8188153",,"bleue",,"poussin",8,"mur","mur_29","non",1,"11/05/2018",0,0
"8188154",,"bleue","M","poussin",8,"mur","mur_29","oui",4,"11/05/2018",0,0
"8188155",,"bleue",,"poussin",8,"mur","mur_29","non",1,"11/05/2018",0,0
"8188156",,"bleue",,"poussin",8,"mur","mur_88","non",1,"11/05/2018",0,0
"8188157",,"bleue","M","poussin",8,"mur","mur_88","oui",2,"11/05/2018",0,0
"8188158",,"bleue",,"poussin",8,"mur","mur_88","non",1,"11/05/2018",0,0
"8188159",,"bleue",,"poussin",8,"mur","mur_88","non",1,"11/05/2018",0,0
"8188160",,"bleue","M","poussin",8,"mur","mur_88","oui",4,"11/05/2018",1,1
"8188161",,"bleue",,"poussin",8,"mur","mur_88","non",1,"11/05/2018",0,0
"8188162",,"bleue","F","poussin",8,"mur","mur_88","oui",3,"11/05/2018",1,0
"8188163",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188164",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188165",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188166",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188167",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188168",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188169",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188170",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188171",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188172",,"bleue",,"poussin",8,"fel","fel_1","non",1,"16/05/2018",0,0
"8188173",,"bleue",,"poussin",8,"fel","fel_5","non",1,"14/05/2018",0,0
"8188174",,"bleue",,"poussin",8,"fel","fel_5","non",1,"14/05/2018",0,0
"8188175",,"bleue",,"poussin",8,"fel","fel_5","non",1,"14/05/2018",0,0
"8188176",,"bleue",,"poussin",8,"fel","fel_5","non",1,"14/05/2018",0,0
"8188177",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188178",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188179",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188180",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188181",,"bleue","M","poussin",8,"mur","mur_58","oui",5,"13/05/2018",1,1
"8188182",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188183",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188184",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188185",,"bleue",,"poussin",8,"mur","mur_58","non",1,"13/05/2018",0,0
"8188186",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188187",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188188",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188189",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188190",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188191",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188192",,"bleue",,"poussin",8,"mur","mur_57","non",1,"19/05/2018",0,0
"8188193",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188194",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188195",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188196",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188197",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188198",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188199",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188200",,"bleue",,"poussin",8,"mur","mur_59","non",1,"13/05/2018",0,0
"8188201",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188202",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188203",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188204",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188205",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188206",,"bleue","M","poussin",8,"mur","mur_46","oui",3,"11/05/2018",1,1
"8188207",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188208",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188209",,"bleue",,"poussin",8,"mur","mur_46","non",1,"11/05/2018",0,0
"8188210",,"bleue","M","adulte",10,"mur",,"oui",2,"02/05/2020",0,0
"8188211",,"bleue","M","juvénile",9,"mur",,"oui",1,"19/05/2018",0,0
"8188212",,"bleue","M","juvénile",9,"fel",,"oui",1,"09/05/2018",0,0
"8188213",,"bleue","M","adulte",10,"fel",,"oui",1,"09/05/2018",0,0
"8188214",,"bleue","F","juvénile",9,"fel",,"oui",1,"09/05/2018",0,0
"8188215",,"bleue","F","adulte",10,"ava",,"oui",4,"05/06/2019",0,0
"8188216",,"bleue","F","adulte",10,"mur",,"oui",1,"15/05/2018",0,0
"8188217",,"bleue","M","juvénile",9,"mur",,"oui",1,"15/05/2018",0,0
"8188218",,"bleue","M","adulte",10,"mur",,"oui",1,"15/05/2018",0,0
"8188219",,"bleue","M","juvénile",9,"fel",,"oui",1,"15/05/2018",0,0
"8188220",,"bleue","F","juvénile",9,"mur",,"oui",1,"15/05/2018",0,0
"8188221",,"bleue","M","juvénile",9,"mur",,"oui",1,"15/05/2018",0,0
"8188222",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188223",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188224",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188225",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188226",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188227",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188228",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188229",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188230",,"bleue",,"poussin",8,"mur","mur_95","non",1,"15/05/2018",0,0
"8188231",,"bleue","M","juvénile",9,"fil",,"oui",1,"16/05/2018",0,0
"8188232",,"bleue","F","juvénile",9,"fil",,"oui",3,"08/05/2019",1,1
"8188233",,"bleue","F","juvénile",9,"fil",,"oui",1,"16/05/2018",0,0
"8188234",,"bleue",,"poussin",8,"fil","fil_6","non",1,"19/05/2018",0,0
"8188235",,"bleue",,"poussin",8,"fil","fil_6","non",1,"19/05/2018",0,0
