"bague","autre_bague","espece","sexe","age_2025","lieu_bag","nic_naiss","sang_ok","number_captures","nb_of","nb_cog"
"7621300",,"bleue",,9,"rou","rou_240","non",,,
"7715399",,"bleue","F",6,"rou",,"non",2,0,0
"7715400",,"bleue","C",6,"rou",,"non",4,0,0
"7716955",,"bleue",,9,"rou","rou_316","non",,,
"7716956",,"bleue",,9,"rou","rou_316","non",,,
"7716957",,"bleue",,9,"rou","rou_316","non",,,
"7716958",,"bleue",,9,"rou","rou_316","non",,,
"7716959",,"bleue","M",9,"rou","rou_316","non",3,0,0
"7716960",,"bleue",,9,"rou","rou_35","non",,,
"7716961",,"bleue",,9,"rou","rou_35","non",,,
"7716962",,"charbo",,9,"rou","rou_32","non",,,
"7716963",,"charbo",,9,"rou","rou_32","non",,,
"7716964",,"charbo",,9,"rou","rou_32","non",,,
"7716965",,"charbo",,9,"rou","rou_32","non",,,
"7716966",,"charbo",,9,"rou","rou_32","non",,,
"7716967",,"charbo",,9,"rou","rou_14","non",,,
"7716968",,"charbo",,9,"rou","rou_14","non",,,
"7716969",,"charbo",,9,"rou","rou_14","non",,,
"7716970",,"charbo",,9,"rou","rou_14","non",,,
"7716971",,"charbo",,9,"rou","rou_14","non",,,
"7716972",,"charbo",,9,"rou","rou_8","non",,,
"7716973",,"charbo","F",9,"rou","rou_8","non",1,0,0
"7716974",,"charbo",,9,"rou","rou_8","non",,,
"7716975",,"charbo",,9,"rou","rou_8","non",,,
"7716976",,"charbo",,9,"rou","rou_8","non",,,
"7716977",,"bleue",,9,"rou","rou_320","non",,,
"7716978",,"bleue",,9,"rou","rou_320","non",,,
"7716979",,"bleue",,9,"rou","rou_320","non",,,
"7716980",,"bleue",,9,"rou","rou_320","non",,,
"7716981",,"bleue",,9,"rou","rou_320","non",,,
"7716982",,"bleue",,9,"rou","rou_320","non",,,
"7716983",,"bleue",,9,"rou","rou_319","non",,,
"7716984",,"bleue",,9,"rou","rou_319","non",,,
"7716985",,"bleue",,9,"rou","rou_319","non",,,
"7716986",,"bleue",,9,"rou","rou_319","non",,,
"7716987",,"bleue",,9,"rou","rou_319","non",,,
"7716988",,"bleue",,9,"rou","rou_319","non",,,
"7716989",,"charbo",,9,"rou","rou_204","non",,,
"7716990",,"charbo",,9,"rou","rou_204","non",,,
"7716991",,"charbo",,9,"rou","rou_204","non",,,
"7716992",,"charbo",,9,"rou","rou_204","non",,,
"7716993",,"charbo",,9,"rou","rou_204","non",,,
"7716994",,"charbo",,9,"rou","rou_204","non",,,
"7716995",,"charbo",,9,"rou","rou_204","non",,,
"7716996",,"charbo",,9,"rou","rou_308","non",,,
"7716997",,"charbo",,9,"rou","rou_308","non",,,
"7716998",,"charbo",,9,"rou","rou_308","non",,,
"7716999",,"charbo",,9,"rou","rou_308","non",,,
"7717000",,"charbo",,9,"rou","rou_308","non",,,
"7717483",,"bleue",,7,"fel","fel_16","non",,,
"7717484",,"bleue",,7,"fel","fel_16","non",,,
"7717485",,"bleue",,7,"fel","fel_16","non",,,
"7717486",,"bleue",,7,"fel","fel_16","non",,,
"7717487",,"bleue",,7,"fel","fel_16","non",,,
"7717488",,"bleue",,7,"fel","fel_16","non",,,
"7717489",,"bleue",,7,"fel","fel_16","non",,,
"7717490",,"bleue",,7,"fel","fel_16","non",,,
"7717491",,"bleue",,7,"fel","fel_16","non",,,
"7717492",,"bleue",,7,"fel","fel_16","non",,,
"7717493",,"bleue",,7,"fel","fel_2","non",,,
"7717494",,"bleue",,7,"fel","fel_2","non",,,
"7717495",,"bleue",,7,"fel","fel_2","non",,,
"7717496",,"bleue",,7,"fel","fel_2","non",,,
"7717497",,"bleue",,7,"fel","fel_2","non",,,
"7717498",,"bleue",,7,"fel","fel_2","non",,,
"7717499",,"bleue",,7,"tua","tua_217","non",,,
"7717500",,"bleue","F",6,"pir",,"oui",3,0,0
"7973592",,"bleue","F",8,"rou",,"non",1,0,0
"7973593",,"bleue","M",7,"rou",,"oui",1,0,0
"7973594",,"bleue","M",7,"rou",,"oui",2,0,0
"7973595",,"bleue","F",8,"rou",,"non",1,0,0
"7973596",,"bleue","F",7,"rou",,"non",1,0,0
"7973597",,"bleue","M",8,"rou",,"non",1,0,0
"7973598",,"bleue","M",8,"rou",,"non",1,0,0
"7973599","C40","charbo","F",8,"rou",,"oui",3,1,0
"7973600",,"bleue","F",8,"rou",,"non",1,0,0
"7973641",,"bleue",,9,"rou","rou_66","non",,,
"7973642",,"charbo",,9,"rou","rou_328","non",,,
"7973643",,"charbo",,9,"rou","rou_328","non",,,
"7973644",,"charbo",,9,"rou","rou_328","non",,,
"7973645",,"charbo",,9,"rou","rou_328","non",,,
"7973646",,"charbo",,9,"rou","rou_328","non",,,
"7973647",,"charbo",,9,"rou","rou_328","non",,,
"7973648",,"bleue",,9,"rou","rou_178","non",,,
"7973649",,"bleue",,9,"rou","rou_178","non",,,
"7973650",,"bleue",,9,"rou","rou_178","non",,,
"7973651",,"bleue",,9,"rou","rou_178","non",,,
"7973652",,"bleue",,9,"rou","rou_178","non",,,
"7973653",,"bleue",,9,"rou","rou_178","non",,,
"7973654",,"bleue","M",8,"rou",,"oui",1,0,0
"7973655",,"bleue","F",8,"rou",,"oui",2,0,0
"7973656",,"charbo","F",7,"rou",,"oui",1,0,0
"7973657",,"charbo","M",7,"rou",,"oui",2,0,0
"7973658",,"charbo","M",8,"rou",,"oui",2,0,0
"7973659",,"charbo",,9,"rou","rou_342","non",,,
"7973660",,"charbo",,9,"rou","rou_342","non",,,
"7973661",,"charbo",,9,"rou","rou_342","non",,,
"7973662",,"charbo",,9,"rou","rou_342","non",,,
"7973663",,"charbo",,9,"rou","rou_342","non",,,
"7973664",,"charbo",,9,"rou","rou_342","non",,,
"7973665",,"bleue",,9,"rou","rou_339","non",,,
"7973666",,"bleue",,9,"rou","rou_339","non",,,
"7973667",,"bleue",,9,"rou","rou_339","non",,,
"7973668",,"bleue",,9,"rou","rou_339","non",,,
"7973669",,"bleue","F",9,"rou","rou_339","oui",1,0,0
"7973670",,"bleue",,9,"rou","rou_339","non",,,
"7973671",,"bleue",,9,"rou","rou_339","non",,,
"7973672",,"charbo",,9,"rou","rou_364","non",,,
"7973673",,"charbo",,9,"rou","rou_364","non",,,
"7973674",,"charbo",,9,"rou","rou_364","non",,,
"7973675",,"bleue",,9,"rou","rou_74","non",,,
"7973676",,"bleue",,9,"rou","rou_74","non",,,
"7973677",,"bleue",,9,"rou","rou_74","non",,,
"7973678",,"bleue",,9,"rou","rou_74","non",,,
"7973679",,"bleue",,9,"rou","rou_74","non",,,
"7973680",,"bleue",,9,"rou","rou_74","non",,,
"7973681",,"bleue","M",9,"rou","rou_74","oui",1,0,0
"7973682",,"bleue",,9,"rou","rou_74","non",,,
"7973683",,"bleue",,9,"rou","rou_74","non",,,
"7973684",,"bleue",,9,"rou","rou_66","non",,,
"7973685",,"bleue",,9,"rou","rou_66","non",,,
"7973686",,"bleue",,9,"rou","rou_66","non",,,
"7973687",,"bleue",,9,"rou","rou_66","non",,,
"7973688",,"bleue",,9,"rou","rou_66","non",,,
"7973689",,"bleue",,9,"rou","rou_66","non",,,
"7973690",,"bleue",,9,"rou","rou_66","non",,,
"7973691",,"bleue",,9,"rou","rou_66","non",,,
"7973692",,"bleue",,9,"rou","rou_66","non",,,
"7973693",,"bleue",,9,"rou","rou_66","non",,,
"7973694",,"bleue",,9,"rou","rou_142","non",,,
"7973695",,"bleue",,9,"rou","rou_142","non",,,
"7973696",,"bleue",,9,"rou","rou_142","non",,,
"7973697",,"bleue",,9,"rou","rou_142","non",,,
"7973698",,"bleue",,9,"rou","rou_142","non",,,
"7973699",,"bleue",,9,"rou","rou_142","non",,,
"7973700",,"bleue",,9,"rou","rou_142","non",,,
"7973901",,"bleue",,9,"rou","rou_355","non",,,
"7973902",,"bleue",,9,"rou","rou_355","non",,,
"7973903",,"bleue",,9,"rou","rou_205","non",,,
"7973904",,"bleue",,9,"rou","rou_205","non",,,
"7973905",,"bleue",,9,"rou","rou_205","non",,,
"7973906",,"bleue",,9,"rou","rou_205","non",,,
"7973907",,"bleue",,9,"rou","rou_205","non",,,
"7973908",,"charbo",,9,"rou","rou_360","non",,,
"7973909",,"charbo",,9,"rou","rou_360","non",,,
"7973910",,"charbo",,9,"rou","rou_360","non",,,
"7973911",,"charbo",,9,"rou","rou_360","non",,,
"7973912",,"charbo",,9,"rou","rou_360","non",,,
"7973913",,"charbo",,9,"rou","rou_360","non",,,
"7973914",,"charbo",,9,"rou","rou_360","non",,,
"7973915",,"charbo",,9,"rou","rou_100","non",,,
"7973916",,"charbo",,9,"rou","rou_100","non",,,
"7973917",,"charbo",,9,"rou","rou_100","non",,,
"7973918",,"charbo",,9,"rou","rou_100","non",,,
"7973919",,"charbo",,9,"rou","rou_100","non",,,
"7973920",,"charbo",,9,"rou","rou_77","non",,,
"7973921",,"charbo",,9,"rou","rou_77","non",,,
"7973922",,"charbo",,9,"rou","rou_77","non",,,
"7973923",,"charbo",,9,"rou","rou_77","non",,,
"7973924",,"charbo",,9,"rou","rou_77","non",,,
"7973925",,"charbo",,9,"rou","rou_77","non",,,
"7973926",,"bleue",,9,"rou","rou_55","non",,,
"7973927",,"bleue",,9,"rou","rou_55","non",,,
"7973928",,"bleue",,9,"rou","rou_55","non",,,
"7973929",,"bleue",,9,"rou","rou_55","non",,,
"7973930",,"bleue",,9,"rou","rou_55","non",,,
"7973931",,"bleue",,9,"rou","rou_55","non",,,
"7973932",,"bleue",,9,"rou","rou_347","non",,,
"7973933",,"bleue",,9,"rou","rou_347","non",,,
"7973934",,"bleue",,9,"rou","rou_347","non",,,
"7973935",,"bleue",,9,"rou","rou_347","non",,,
"7973936",,"bleue",,9,"rou","rou_347","non",,,
"7973937",,"bleue",,9,"rou","rou_366","non",,,
"7973938",,"bleue",,9,"rou","rou_366","non",,,
"7973939",,"bleue",,9,"rou","rou_366","non",,,
"7973940",,"bleue",,9,"rou","rou_366","non",,,
"7973941",,"bleue",,9,"rou","rou_366","non",,,
"7973942",,"charbo",,9,"rou","rou_350","non",,,
"7973943",,"charbo",,9,"rou","rou_350","non",,,
"7973944",,"charbo",,9,"rou","rou_350","non",,,
"7973945",,"charbo",,9,"rou","rou_350","non",,,
"7973946",,"bleue",,9,"rou","rou_325","non",,,
"7973947",,"bleue",,9,"rou","rou_325","non",,,
"7973948",,"bleue",,9,"rou","rou_325","non",,,
"7973949",,"bleue",,9,"rou","rou_243","non",,,
"7973950",,"bleue",,9,"rou","rou_243","non",,,
"7973951",,"bleue",,9,"rou","rou_243","non",,,
"7973952",,"bleue",,9,"rou","rou_243","non",,,
"7973953",,"bleue",,9,"rou","rou_243","non",,,
"7973954",,"charbo",,9,"rou","rou_12","non",,,
"7973955",,"charbo",,9,"rou","rou_12","non",,,
"7973956",,"charbo",,9,"rou","rou_12","non",,,
"7973957",,"charbo",,9,"rou","rou_6","non",,,
"7973958",,"charbo",,9,"rou","rou_6","non",,,
"7973959",,"charbo",,9,"rou","rou_6","non",,,
"7973960",,"charbo",,9,"rou","rou_6","non",,,
"7973961",,"charbo",,9,"rou","rou_6","non",,,
"7973962",,"charbo",,9,"rou","rou_6","non",,,
"7973963",,"charbo",,9,"rou","rou_92","non",,,
"7973964",,"charbo",,9,"rou","rou_92","non",,,
"7973965",,"charbo",,9,"rou","rou_92","non",,,
"7973966",,"charbo",,9,"rou","rou_92","non",,,
"7973967",,"charbo",,9,"rou","rou_92","non",,,
"7973968",,"charbo",,9,"rou","rou_92","non",,,
"7973969",,"charbo",,9,"rou","rou_92","non",,,
"7973970",,"charbo",,9,"rou","rou_92","non",,,
"7973971",,"charbo",,9,"rou","rou_92","non",,,
"7973972",,"bleue",,9,"rou","rou_341","non",,,
"7973973",,"bleue",,9,"rou","rou_341","non",,,
"7973974",,"bleue",,9,"rou","rou_341","non",,,
"7973975",,"bleue",,9,"rou","rou_341","non",,,
"7973976",,"bleue",,9,"rou","rou_341","non",,,
"7973977",,"bleue",,9,"rou","rou_341","non",,,
"7973978",,"bleue",,9,"rou","rou_341","non",,,
"7973979",,"bleue",,9,"rou","rou_341","non",,,
"7973980",,"bleue",,9,"rou","rou_363","non",,,
"7973981",,"bleue",,9,"rou","rou_363","non",,,
"7973982",,"bleue",,9,"rou","rou_363","non",,,
"7973983",,"bleue",,9,"rou","rou_363","non",,,
"7973984",,"bleue",,9,"rou","rou_363","non",,,
"7973985",,"bleue","M",9,"rou","rou_150","non",2,0,0
"7973986",,"bleue",,9,"rou","rou_150","non",,,
"7973987",,"bleue",,9,"rou","rou_150","non",,,
"7973988",,"bleue","F",9,"rou","rou_150","oui",1,0,0
"7973989",,"charbo",,9,"rou","rou_340","non",,,
"7973990",,"charbo",,9,"rou","rou_340","non",,,
"7973991",,"charbo",,9,"rou","rou_340","non",,,
"7973992",,"charbo",,9,"rou","rou_340","non",,,
"7973993",,"charbo",,9,"rou","rou_340","non",,,
"7973994",,"charbo",,9,"rou","rou_340","non",,,
"7973995",,"bleue","M",9,"rou","rou_13","non",2,0,0
"7973996",,"bleue",,9,"rou","rou_13","non",,,
"7973997",,"bleue",,9,"rou","rou_13","non",,,
"7973998",,"bleue",,9,"rou","rou_13","non",,,
"7973999",,"bleue",,9,"rou","rou_13","non",,,
"7974000",,"bleue",,8,"rou","rou_307","non",,,
"7974107",,"bleue","M",7,"rou",,"oui",1,0,0
"7974108",,"bleue","F",7,"rou",,"oui",2,0,0
"7974109",,"bleue","F",6,"rou",,"oui",1,0,0
"7974110",,"bleue","M",6,"rou",,"oui",1,0,0
"7974111",,"bleue","C",7,"rou",,"oui",3,0,0
"7974112",,"bleue","M",7,"rou",,"oui",2,0,0
"7974113",,"bleue","M",6,"rou",,"oui",2,0,0
"7974114",,"bleue","F",7,"rou",,"oui",2,0,0
"7974115",,"bleue","M",6,"rou",,"non",3,0,0
"7974116",,"charbo",,8,"rou","rou_356","non",,,
"7974117",,"charbo",,8,"rou","rou_356","non",,,
"7974118",,"charbo",,8,"rou","rou_356","non",,,
"7974119",,"charbo",,8,"rou","rou_356","non",,,
"7974120",,"charbo",,8,"rou","rou_356","non",,,
"7974121",,"charbo",,8,"rou","rou_356","non",,,
"7974122",,"charbo",,8,"rou","rou_356","non",,,
"7974123",,"charbo",,8,"rou","rou_356","non",,,
"7974124",,"charbo",,8,"rou","rou_356","non",,,
"7974125",,"charbo",,8,"rou","rou_73","non",,,
"7974126",,"charbo",,8,"rou","rou_73","non",,,
"7974127",,"charbo",,8,"rou","rou_73","non",,,
"7974128",,"charbo",,8,"rou","rou_73","non",,,
"7974129",,"charbo",,8,"rou","rou_73","non",,,
"7974130",,"charbo",,8,"rou","rou_73","non",,,
"7974131",,"charbo",,8,"rou","rou_73","non",,,
"7974132","B49","charbo","F",8,"rou","rou_73","oui",2,1,0
"7974133",,"charbo",,8,"rou","rou_73","non",,,
"7974134",,"bleue",,7,"rou","rou_349","non",,,
"7974135",,"bleue",,7,"rou","rou_349","non",,,
"7974136",,"bleue",,7,"rou","rou_349","non",,,
"7974137",,"bleue",,7,"rou","rou_349","non",,,
"7974138",,"bleue",,7,"rou","rou_349","non",,,
"7974139",,"bleue",,7,"rou","rou_349","non",,,
"7974140",,"bleue",,7,"rou","rou_176","non",,,
"7974141",,"bleue",,7,"rou","rou_176","non",,,
"7974142",,"bleue",,7,"rou","rou_176","non",,,
"7974143",,"bleue",,7,"rou","rou_176","non",,,
"7974144",,"bleue",,7,"rou","rou_176","non",,,
"7974145",,"bleue","F",5,"rou",,"non",2,0,0
"7974146",,"bleue","F",4,"rou",,"non",2,0,0
"7974147",,"bleue",,6,"rou","rou_307","non",,,
"7974148",,"bleue",,6,"rou","rou_307","non",,,
"7974149",,"bleue",,6,"rou","rou_307","non",,,
"7974150",,"bleue",,6,"rou","rou_307","non",,,
"7974151",,"bleue",,6,"rou","rou_307","non",,,
"7974152",,"bleue","M",6,"rou","rou_307","non",1,0,0
"7974153",,"bleue",,6,"rou","rou_307","non",,,
"7974154",,"bleue",,6,"rou","rou_307","non",,,
"7974155",,"bleue",,6,"rou","rou_307","non",,,
"7974156",,"bleue","F",5,"rou",,"non",1,0,0
"7974157",,"bleue","M",5,"rou",,"non",1,0,0
"7974158",,"bleue","F",5,"rou",,"oui",2,0,0
"7974159","K52","charbo","F",5,"rou",,"non",2,0,0
"7974160",,"charbo",,6,"rou","rou_10","non",,,
"7974161",,"charbo",,6,"rou","rou_10","non",,,
"7974162",,"charbo",,6,"rou","rou_10","non",,,
"7974163",,"charbo",,6,"rou","rou_10","non",,,
"7974164",,"charbo",,6,"rou","rou_10","non",,,
"7974165",,"charbo",,6,"rou","rou_10","non",,,
"7974166",,"bleue","F",5,"rou",,"non",1,0,0
"7974167",,"charbo",,6,"rou","rou_228","non",,,
"7974168",,"charbo",,6,"rou","rou_228","non",,,
"7974169",,"charbo",,6,"rou","rou_228","non",,,
"7974170",,"charbo",,6,"rou","rou_228","non",,,
"7974171",,"charbo",,6,"rou","rou_344","non",,,
"7974172",,"charbo",,6,"rou","rou_344","non",,,
"7974173",,"charbo",,6,"rou","rou_344","non",,,
"7974174",,"charbo",,6,"rou","rou_344","non",,,
"7974175",,"charbo",,6,"rou","rou_344","non",,,
"7974176",,"charbo",,6,"rou","rou_344","non",,,
"7974177",,"charbo",,6,"rou","rou_344","non",,,
"7974178",,"charbo",,6,"rou","rou_344","non",,,
"7974179",,"bleue",,6,"rou","rou_416","non",,,
"7974180",,"bleue",,6,"rou","rou_416","non",,,
"7974181",,"bleue",,6,"rou","rou_416","non",,,
"7974182",,"bleue",,6,"rou","rou_416","non",,,
"7974183",,"bleue",,6,"rou","rou_416","non",,,
"7974184",,"bleue",,6,"rou","rou_416","non",,,
"7974185",,"bleue",,6,"rou","rou_416","non",,,
"7974186",,"bleue",,6,"rou","rou_416","non",,,
"7974187",,"bleue",,6,"rou","rou_416","non",,,
"7974188",,"bleue",,6,"rou","rou_416","non",,,
"7974189",,"bleue",,6,"rou","rou_418","non",,,
"7974190",,"bleue",,6,"rou","rou_418","non",,,
"7974191",,"bleue","M",6,"rou","rou_418","non",3,0,0
"7974192",,"bleue",,6,"rou","rou_418","non",,,
"7974193",,"bleue",,6,"rou","rou_418","non",,,
"7974194",,"bleue",,6,"rou","rou_418","non",,,
"7974195",,"bleue",,6,"rou","rou_418","non",,,
"7974196",,"bleue",,6,"rou","rou_418","non",,,
"7974197",,"bleue",,6,"rou","rou_418","non",,,
"7974198",,"bleue",,6,"rou","rou_418","non",,,
"7974199",,"bleue","M",4,"rou",,"non",2,0,0
"7974200",,"bleue","C",4,"pir",,"non",2,0,0
"7974228",,"bleue",,9,"rou","rou_24","non",,,
"7974235",,"bleue",,9,"rou","rou_24","non",,,
"7974263",,"charbo",,9,"rou","rou_308","non",,,
"7974264",,"charbo",,9,"rou","rou_308","non",,,
"7974265",,"bleue",,9,"rou","rou_234","non",,,
"7974266",,"bleue",,9,"rou","rou_234","non",,,
"7974267",,"bleue",,9,"rou","rou_234","non",,,
"7974268",,"bleue",,9,"rou","rou_234","non",,,
"7974269",,"bleue",,9,"rou","rou_234","non",,,
"7974270",,"charbo",,9,"rou","rou_227","non",,,
"7974271",,"charbo",,9,"rou","rou_227","non",,,
"7974272",,"charbo",,9,"rou","rou_227","non",,,
"7974273",,"charbo",,9,"rou","rou_227","non",,,
"7974274",,"charbo",,9,"rou","rou_227","non",,,
"7974275",,"charbo",,9,"rou","rou_227","non",,,
"7974276",,"charbo",,9,"rou","rou_227","non",,,
"7974277",,"charbo",,9,"rou","rou_227","non",,,
"7974278",,"charbo",,9,"rou","rou_227","non",,,
"7974279",,"bleue",,9,"rou","rou_221","non",,,
"7974280",,"bleue",,9,"rou","rou_221","non",,,
"7974281",,"bleue",,9,"rou","rou_221","non",,,
"7974282",,"bleue",,9,"rou","rou_221","non",,,
"7974283",,"bleue",,9,"rou","rou_221","non",,,
"7974284",,"bleue",,9,"rou","rou_221","non",,,
"7974285",,"bleue",,9,"rou","rou_221","non",,,
"7974286",,"bleue",,9,"rou","rou_221","non",,,
"7974287",,"bleue",,9,"rou","rou_221","non",,,
"7974288",,"bleue",,9,"rou","rou_306","non",,,
"7974289",,"bleue",,9,"rou","rou_306","non",,,
"7974290",,"bleue","F",9,"rou","rou_306","non",4,0,0
"7974291",,"bleue","F",9,"rou","rou_306","oui",1,0,0
"7974292",,"bleue",,9,"rou","rou_306","non",,,
"7974293",,"bleue",,9,"rou","rou_306","non",,,
"7974294",,"bleue",,9,"rou","rou_306","non",,,
"7974295",,"bleue",,9,"rou","rou_306","non",,,
"7974296","A18","charbo","F",8,"rou",,"non",3,1,0
"7974297",,"charbo","M",8,"rou",,"non",2,0,0
"7974298",,"charbo",,9,"rou","rou_72","non",,,
"7974299",,"charbo",,9,"rou","rou_72","non",,,
"7974300",,"charbo",,9,"rou","rou_72","non",,,
"7974401",,"charbo",,9,"cef","cef_1","non",,,
"7974402",,"charbo",,9,"cef","cef_1","non",,,
"7974403",,"charbo",,9,"cef","cef_1","non",,,
"7974404",,"charbo",,9,"cef","cef_1","non",,,
"7974405",,"charbo",,9,"cef","cef_1","non",,,
"7974406",,"charbo",,9,"cef","cef_1","non",,,
"7974407",,"bleue",,9,"cef","cef_5","non",,,
"7974408",,"bleue",,9,"cef","cef_5","non",,,
"7974409",,"bleue",,9,"cef","cef_5","non",,,
"7974410",,"bleue",,9,"cef","cef_5","non",,,
"7974411",,"bleue",,9,"cef","cef_5","non",,,
"7974412",,"bleue",,9,"cef","cef_5","non",,,
"7974416",,"charbo",,8,"fac","fac_11","non",,,
"7974456",,"charbo",,8,"fac","fac_11","non",,,
"7974457",,"charbo",,8,"fac","fac_11","non",,,
"7974458",,"charbo",,8,"fac","fac_11","non",,,
"7974460",,"charbo",,8,"fac","fac_11","non",,,
"7974461",,"bleue",,8,"cef","cef_4","non",,,
"7974462",,"bleue",,8,"cef","cef_4","non",,,
"7974463",,"bleue",,8,"cef","cef_4","non",,,
"7974464",,"bleue",,8,"cef","cef_4","non",,,
"7974465",,"bleue",,8,"cef","cef_4","non",,,
"7974466",,"bleue",,8,"cef","cef_4","non",,,
"7974467",,"bleue",,8,"cef","cef_4","non",,,
"7974468",,"bleue",,8,"cef","cef_4","non",,,
"7974469",,"charbo",,8,"bot","bot_2","non",,,
"7974470",,"charbo",,8,"bot","bot_2","non",,,
"7974471",,"charbo",,8,"bot","bot_2","non",,,
"7974472",,"charbo",,8,"bot","bot_5","non",,,
"7974473",,"charbo",,8,"bot","bot_5","non",,,
"7974474",,"charbo",,8,"bot","bot_5","non",,,
"7974475",,"charbo",,8,"bot","bot_5","non",,,
"7974476",,"charbo",,8,"bot","bot_5","non",,,
"7974477",,"charbo",,8,"bot","bot_2","non",,,
"7974478",,"charbo",,8,"bot","bot_2","non",,,
"7974479","A49","charbo","F",8,"bot","bot_2","oui",1,0,0
"7974480",,"charbo",,8,"bot","bot_3","non",,,
"7974481",,"charbo",,8,"bot","bot_3","non",,,
"7974482",,"charbo",,8,"bot","bot_8","non",,,
"7974483",,"charbo",,8,"bot","bot_8","non",,,
"7974484",,"charbo",,8,"bot","bot_8","non",,,
"7974485",,"bleue",,8,"cef","cef_4","non",,,
"7974486",,"charbo",,8,"bot","bot_8","non",,,
"7974487",,"charbo",,9,"cef","cef_8","non",,,
"7974488",,"charbo",,9,"cef","cef_8","non",,,
"7974489",,"charbo",,9,"cef","cef_8","non",,,
"7974490",,"charbo",,9,"cef","cef_8","non",,,
"7974645",,"charbo",,9,"zoo","zoo_15","non",,,
"7974646",,"charbo",,9,"zoo","zoo_15","non",,,
"7974647",,"charbo",,9,"zoo","zoo_15","non",,,
"7974648",,"charbo",,9,"zoo","zoo_15","non",,,
"7974649","F77","charbo","M",9,"zoo","zoo_15","oui",1,0,0
"7974650",,"charbo",,9,"zoo","zoo_15","non",,,
"7974651",,"charbo",,9,"zoo","zoo_15","non",,,
"7974652",,"charbo",,9,"zoo","zoo_15","non",,,
"7974653",,"charbo",,9,"zoo","zoo_19","non",,,
"7974654",,"charbo",,9,"zoo","zoo_19","non",,,
"7974655",,"charbo",,9,"zoo","zoo_19","non",,,
"7974656",,"charbo",,9,"zoo","zoo_19","non",,,
"7974657",,"charbo",,9,"zoo","zoo_19","non",,,
"7974658",,"charbo",,9,"zoo","zoo_30","non",,,
"7974659",,"charbo",,9,"zoo","zoo_30","non",,,
"7974660",,"charbo",,9,"zoo","zoo_30","non",,,
"7974661",,"charbo",,9,"zoo","zoo_37","non",,,
"7974662",,"charbo",,9,"zoo","zoo_37","non",,,
"7974663",,"charbo",,9,"zoo","zoo_37","non",,,
"7974664",,"charbo",,9,"zoo","zoo_37","non",,,
"7974665",,"charbo",,9,"zoo","zoo_37","non",,,
"7974666",,"charbo",,9,"zoo","zoo_37","non",,,
"7974667",,"charbo",,9,"zoo","zoo_37","non",,,
"7974668",,"charbo",,9,"zoo","zoo_42","non",,,
"7974669",,"charbo",,9,"zoo","zoo_42","non",,,
"7974670",,"charbo",,9,"zoo","zoo_42","non",,,
"7974671",,"charbo",,9,"zoo","zoo_42","non",,,
"7974672",,"charbo",,9,"zoo","zoo_42","non",,,
"7974673",,"charbo",,9,"zoo","zoo_46","non",,,
"7974674",,"charbo",,9,"zoo","zoo_46","non",,,
"7974675",,"charbo",,9,"zoo","zoo_46","non",,,
"7974676",,"charbo",,9,"zoo","zoo_46","non",,,
"7974677",,"charbo",,9,"zoo","zoo_46","non",,,
"7974678",,"charbo",,9,"zoo","zoo_56","non",,,
"7974679",,"charbo",,9,"zoo","zoo_56","non",,,
"7974680",,"charbo",,9,"zoo","zoo_56","non",,,
"7974681",,"charbo",,9,"zoo","zoo_56","non",,,
"7974682",,"charbo",,9,"zoo","zoo_56","non",,,
"7974683",,"charbo",,9,"zoo","zoo_56","non",,,
"7974684",,"charbo",,9,"gram","gram_2","non",,,
"7974685",,"charbo",,9,"gram","gram_2","non",,,
"7974686",,"charbo",,9,"gram","gram_2","non",,,
"7974687",,"charbo",,9,"gram","gram_2","non",,,
"7974688",,"charbo",,9,"gram","gram_2","non",,,
"7974689",,"charbo",,9,"gram","gram_2","non",,,
"7974690",,"charbo",,9,"gram","gram_2","non",,,
"7974691",,"charbo",,9,"gram","gram_14","non",,,
"7974692",,"charbo",,9,"gram","gram_14","non",,,
"7974693",,"charbo",,9,"gram","gram_14","non",,,
"7974694",,"charbo",,9,"gram","gram_14","non",,,
"7974695",,"charbo",,9,"gram","gram_14","non",,,
"7974696",,"charbo",,9,"gram","gram_14","non",,,
"7974697","M16","charbo","F",8,"font","font_12","oui",1,0,1
"7974698",,"charbo",,8,"font","font_12","non",,,
"7974699",,"charbo",,8,"font","font_12","non",,,
